TierID;CollarID;UTC_Date;UTC_Time;LMT_Date;LMT_Time;Latitude;Longitude;Height;DOP;X;Y;twilight_start;sunrise;sunset;twilight_end;moonilumination;daytime;ActMean;Trajectory;distance;speed;timelag
RE10;13573;13.06.2014;05:00:38;13.06.2014;06:00:38;47.2550116;8.5729716;677.35;2;685861;234409;13.06.2014 03:49;13.06.2014 04:29;13.06.2014 20:22;13.06.2014 21:02;0.994623063;T;30.2787037;RE10;14.31782106;0.001325111;10805
RE10;13573;13.06.2014;08:00:43;13.06.2014;09:00:43;47.2548808;8.5730087;693.52;3.4;685864;234395;13.06.2014 03:49;13.06.2014 04:29;13.06.2014 20:22;13.06.2014 21:02;0.994623063;T;70.78305556;RE10;261.0938529;0.024106163;10831
RE10;13573;13.06.2014;11:01:14;13.06.2014;12:01:14;47.2568194;8.5710566;680.86;4.8;685713;234608;13.06.2014 03:49;13.06.2014 04:29;13.06.2014 20:22;13.06.2014 21:02;0.994623063;T;72.67444444;RE10;106.2308806;0.009859014;10775
RE10;13573;13.06.2014;14:00:49;13.06.2014;15:00:49;47.2558657;8.5709407;701.25;2.4;685706;234502;13.06.2014 03:49;13.06.2014 04:29;13.06.2014 20:22;13.06.2014 21:02;0.994623063;T;62.31805556;RE10;147.6482306;0.013677465;10795
RE10;13573;13.06.2014;17:00:44;13.06.2014;18:00:44;47.2570755;8.570147;653.17;2.4;685644;234636;13.06.2014 03:49;13.06.2014 04:29;13.06.2014 20:22;13.06.2014 21:02;0.994623063;T;87.3562963;RE10;142.1724305;0.013165333;10799
RE10;13573;13.06.2014;20:00:43;13.06.2014;21:00:43;47.2567175;8.5719527;677.71;2;685781;234598;13.06.2014 03:49;13.06.2014 04:29;13.06.2014 20:22;13.06.2014 21:02;0.994623063;N;65.72351852;RE10;39.8246155;0.003689172;10795
RE10;13573;13.06.2014;23:00:38;14.06.2014;00:00:38;47.2570039;8.5716263;676.87;1.4;685756;234629;13.06.2014 03:49;13.06.2014 04:29;13.06.2014 20:22;13.06.2014 21:02;0.994623063;N;41.1712963;RE10;47.42362281;0.004389044;10805
RE10;13573;14.06.2014;02:00:43;14.06.2014;03:00:43;47.256821;8.5721945;679.32;1.6;685799;234609;14.06.2014 03:48;14.06.2014 04:28;14.06.2014 20:23;14.06.2014 21:03;0.96802663;N;74.86787037;RE10;83.57032966;0.007741578;10795
RE10;13573;14.06.2014;05:00:38;14.06.2014;06:00:38;47.2565544;8.5711508;717.61;1.8;685721;234579;14.06.2014 03:48;14.06.2014 04:28;14.06.2014 20:23;14.06.2014 21:03;0.96802663;T;56.32462963;RE10;33.54101966;0.003096761;10831
RE10;13573;14.06.2014;08:01:09;14.06.2014;09:01:09;47.2566954;8.5707626;675.9;4.4;685691;234594;14.06.2014 03:48;14.06.2014 04:28;14.06.2014 20:23;14.06.2014 21:03;0.96802663;T;74.71777778;RE10;63.63961031;0.005906228;10775
RE10;13573;14.06.2014;11:00:44;14.06.2014;12:00:44;47.2562992;8.5701563;750.65;2.8;685646;234549;14.06.2014 03:48;14.06.2014 04:28;14.06.2014 20:23;14.06.2014 21:03;0.96802663;T;63.23666667;RE10;47.04253395;0.004331326;10861
RE10;13573;14.06.2014;14:01:45;14.06.2014;15:01:45;47.2567161;8.5701363;657.43;4.4;685644;234596;14.06.2014 03:48;14.06.2014 04:28;14.06.2014 20:23;14.06.2014 21:03;0.96802663;T;42.50833333;RE10;43.96589587;0.004079604;10777
RE10;13573;14.06.2014;17:01:22;14.06.2014;18:01:22;47.2570962;8.57032;666.02;2.8;685657;234638;14.06.2014 03:48;14.06.2014 04:28;14.06.2014 20:23;14.06.2014 21:03;0.96802663;T;70.44037037;RE10;125.6343902;0.011674974;10761
RE10;13573;14.06.2014;20:00:43;14.06.2014;21:00:43;47.2568094;8.5719293;676.44;2;685779;234608;14.06.2014 03:48;14.06.2014 04:28;14.06.2014 20:23;14.06.2014 21:03;0.96802663;N;57.41777778;RE10;33.9705755;0.003145132;10801
RE10;13573;14.06.2014;23:00:44;15.06.2014;00:00:44;47.2570344;8.5716263;680.55;1.6;685756;234633;14.06.2014 03:48;14.06.2014 04:28;14.06.2014 20:23;14.06.2014 21:03;0.96802663;N;46.63555556;RE10;60.21627687;0.005575065;10801
RE10;13573;15.06.2014;02:00:45;15.06.2014;03:00:45;47.2565938;8.5720826;675.44;3;685791;234584;15.06.2014 03:48;15.06.2014 04:28;15.06.2014 20:23;15.06.2014 21:03;0.920322198;N;92.71111111;RE10;108.295891;0.010028326;10799
RE10;13573;15.06.2014;05:00:44;15.06.2014;06:00:44;47.2566824;8.5706462;681.32;4;685683;234592;15.06.2014 03:48;15.06.2014 04:28;15.06.2014 20:23;15.06.2014 21:03;0.920322198;T;71.60074074;RE10;274.6415846;0.025371047;10825
RE10;13573;15.06.2014;08:01:09;15.06.2014;09:01:09;47.2544289;8.5721628;632.38;3.8;685801;234344;15.06.2014 03:48;15.06.2014 04:28;15.06.2014 20:23;15.06.2014 21:03;0.920322198;T;79.40472222;RE10;48.10405388;0.004464828;10774
RE10;13573;15.06.2014;11:00:43;15.06.2014;12:00:43;47.2548428;8.5719533;659.29;2.4;685784;234389;15.06.2014 03:48;15.06.2014 04:28;15.06.2014 20:23;15.06.2014 21:03;0.920322198;T;49.97212963;RE10;55.22680509;0.005098957;10831
RE10;13573;15.06.2014;14:01:14;15.06.2014;15:01:14;47.2543464;8.5720007;643.58;2.6;685789;234334;15.06.2014 03:48;15.06.2014 04:28;15.06.2014 20:23;15.06.2014 21:03;0.920322198;T;73.70777778;RE10;323.5135237;0.030032819;10772
RE10;13573;15.06.2014;17:00:46;15.06.2014;18:00:46;47.2571114;8.5706752;691.7;2.4;685684;234640;15.06.2014 03:48;15.06.2014 04:28;15.06.2014 20:23;15.06.2014 21:03;0.920322198;T;71.11111111;RE10;277.8488798;0.025462691;10912
RE10;13573;15.06.2014;20:02:38;15.06.2014;21:02:38;47.2546234;8.5710501;619.2;4.6;685716;234364;15.06.2014 03:48;15.06.2014 04:28;15.06.2014 20:23;15.06.2014 21:03;0.920322198;N;151.3383333;RE10;213.0844903;0.019951731;10680
RE10;13573;15.06.2014;23:00:38;16.06.2014;00:00:38;47.2557032;8.5733673;685.26;1.2;685890;234487;15.06.2014 03:48;15.06.2014 04:28;15.06.2014 20:23;15.06.2014 21:03;0.920322198;N;90.39555556;RE10;37.65634077;0.003485085;10805
RE10;13573;16.06.2014;02:00:43;16.06.2014;03:00:43;47.2556371;8.5738546;682.52;1.4;685927;234480;16.06.2014 03:48;16.06.2014 04:28;16.06.2014 20:24;16.06.2014 21:04;0.853661237;N;76.99972222;RE10;116.2970335;0.010797236;10771
RE10;13573;16.06.2014;05:00:14;16.06.2014;06:00:14;47.2547032;8.5731679;692.71;2.8;685877;234375;16.06.2014 03:48;16.06.2014 04:28;16.06.2014 20:24;16.06.2014 21:04;0.853661237;T;38.26222222;RE10;21.9317122;0.002018194;10867
RE10;13573;16.06.2014;08:01:21;16.06.2014;09:01:21;47.2548852;8.5730538;690.34;4;685868;234395;16.06.2014 03:48;16.06.2014 04:28;16.06.2014 20:24;16.06.2014 21:04;0.853661237;T;106.8813889;RE10;57.80138407;0.005361412;10781
RE10;13573;16.06.2014;11:01:02;16.06.2014;12:01:02;47.2544701;8.5725853;660.83;2.2;685833;234349;16.06.2014 03:48;16.06.2014 04:28;16.06.2014 20:24;16.06.2014 21:04;0.853661237;T;43.88592593;RE10;8.544003745;0.000792506;10781
RE10;13573;16.06.2014;14:00:43;16.06.2014;15:00:43;47.2545452;8.5726291;657.2;2.6;685836;234357;16.06.2014 03:48;16.06.2014 04:28;16.06.2014 20:24;16.06.2014 21:04;0.853661237;T;63.70361111;RE10;47.50789408;0.004400917;10795
RE10;13573;16.06.2014;17:00:38;16.06.2014;18:00:38;47.2549156;8.5723139;668.15;2.4;685812;234398;16.06.2014 03:48;16.06.2014 04:28;16.06.2014 20:24;16.06.2014 21:04;0.853661237;T;45.86481481;RE10;96.54014709;0.008928156;10813
RE10;13573;16.06.2014;20:00:51;16.06.2014;21:00:51;47.2542558;8.5714874;627.02;12.6;685750;234324;16.06.2014 03:48;16.06.2014 04:28;16.06.2014 20:24;16.06.2014 21:04;0.853661237;N;81.32916667;RE10;37.10795063;0.00343815;10793
RE10;13573;16.06.2014;23:00:44;17.06.2014;00:00:44;47.2541852;8.5710137;632.92;2.6;685714;234315;16.06.2014 03:48;16.06.2014 04:28;16.06.2014 20:24;16.06.2014 21:04;0.853661237;N;52.31222222;RE10;135.5912977;0.006277666;21599
RE10;13573;17.06.2014;05:00:43;17.06.2014;06:00:43;47.2544425;8.5727539;651.41;2;685846;234346;17.06.2014 03:48;17.06.2014 04:28;17.06.2014 20:24;17.06.2014 21:04;0.771050155;T;65.77962963;RE10;10.81665383;0.001001449;10801
RE10;13573;17.06.2014;08:00:44;17.06.2014;09:00:44;47.2545019;8.5726442;650.75;2.6;685837;234352;17.06.2014 03:48;17.06.2014 04:28;17.06.2014 20:24;17.06.2014 21:04;0.771050155;T;73.05481481;RE10;335.6307495;0.031079799;10799
RE10;13573;17.06.2014;11:00:43;17.06.2014;12:00:43;47.2570576;8.5702932;671.36;2;685655;234634;17.06.2014 03:48;17.06.2014 04:28;17.06.2014 20:24;17.06.2014 21:04;0.771050155;T;68.32814815;RE10;435.6110651;0.040196647;10837
RE10;13573;17.06.2014;14:01:20;17.06.2014;15:01:20;47.2532196;8.5714172;653.17;3;685746;234208;17.06.2014 03:48;17.06.2014 04:28;17.06.2014 20:24;17.06.2014 21:04;0.771050155;T;81.07407407;RE10;139.1761474;0.012896233;10792
RE10;13573;17.06.2014;17:01:12;17.06.2014;18:01:12;47.2540079;8.5728435;681.09;2.8;685853;234297;17.06.2014 03:48;17.06.2014 04:28;17.06.2014 20:24;17.06.2014 21:04;0.771050155;T;68.60888889;RE10;129.3754227;0.011967017;10811
RE10;13573;17.06.2014;20:01:23;17.06.2014;21:01:23;47.2545818;8.5713614;650.71;18;685740;234360;17.06.2014 03:48;17.06.2014 04:28;17.06.2014 20:24;17.06.2014 21:04;0.771050155;N;98.93333333;RE10;287.5030435;0.026734521;10754
RE10;13573;17.06.2014;23:00:37;18.06.2014;00:00:37;47.257083;8.5703925;670.11;2.2;685663;234637;17.06.2014 03:48;17.06.2014 04:28;17.06.2014 20:24;17.06.2014 21:04;0.771050155;N;40.61175926;RE10;20.61552813;0.001907785;10806
RE10;13573;18.06.2014;02:00:43;18.06.2014;03:00:43;47.2569633;8.570608;674.24;2;685679;234624;18.06.2014 03:48;18.06.2014 04:28;18.06.2014 20:24;18.06.2014 21:05;0.676214712;N;71.40435185;RE10;4;0.000370336;10801
RE10;13573;18.06.2014;05:00:44;18.06.2014;06:00:44;47.2570018;8.5706094;658.03;1.4;685679;234628;18.06.2014 03:48;18.06.2014 04:28;18.06.2014 20:24;18.06.2014 21:05;0.676214712;T;77.31592593;RE10;336.808551;0.031188865;10799
RE10;13573;18.06.2014;08:00:43;18.06.2014;09:00:43;47.2545665;8.573245;668.62;2.6;685883;234360;18.06.2014 03:48;18.06.2014 04:28;18.06.2014 20:24;18.06.2014 21:05;0.676214712;T;64.57518519;RE10;22.09072203;0.002045248;10801
RE10;13573;18.06.2014;11:00:44;18.06.2014;12:00:44;47.2547655;8.5732268;686.3;1.6;685881;234382;18.06.2014 03:48;18.06.2014 04:28;18.06.2014 20:24;18.06.2014 21:05;0.676214712;T;47.55962963;RE10;26.2488095;0.00243067;10799
RE10;13573;18.06.2014;14:00:43;18.06.2014;15:00:43;47.2546134;8.5729616;666.52;4.2;685861;234365;18.06.2014 03:48;18.06.2014 04:28;18.06.2014 20:24;18.06.2014 21:05;0.676214712;T;50.92111111;RE10;68.9492567;0.006383599;10801
RE10;13573;18.06.2014;17:00:44;18.06.2014;18:00:44;47.2548339;8.5721092;701.06;2;685796;234388;18.06.2014 03:48;18.06.2014 04:28;18.06.2014 20:24;18.06.2014 21:05;0.676214712;T;38.00925926;RE10;160.3277892;0.01484654;10799
RE10;13573;18.06.2014;20:00:43;18.06.2014;21:00:43;47.2551392;8.5741696;686.02;1.4;685952;234425;18.06.2014 03:48;18.06.2014 04:28;18.06.2014 20:24;18.06.2014 21:05;0.676214712;N;75.03824074;RE10;308.4234103;0.028520752;10814
RE10;13573;18.06.2014;23:00:57;19.06.2014;00:00:57;47.2568109;8.5709154;695.34;12.8;685703;234607;18.06.2014 03:48;18.06.2014 04:28;18.06.2014 20:24;18.06.2014 21:05;0.676214712;N;92.08888889;RE10;243.2118418;0.022561395;10780
RE10;13573;19.06.2014;02:00:37;19.06.2014;03:00:37;47.2550338;8.5727816;672.35;2;685847;234411;19.06.2014 03:48;19.06.2014 04:29;19.06.2014 20:25;19.06.2014 21:05;0.573431986;N;73.75055556;RE10;41.0487515;0.003798348;10807
RE10;13573;19.06.2014;05:00:44;19.06.2014;06:00:44;47.2546567;8.5727494;660.71;2;685845;234370;19.06.2014 03:48;19.06.2014 04:29;19.06.2014 20:25;19.06.2014 21:05;0.573431986;T;57.85814815;RE10;96.20810777;0.008908983;10799
RE10;13573;19.06.2014;08:00:43;19.06.2014;09:00:43;47.2540227;8.5736121;697.28;2.4;685911;234300;19.06.2014 03:48;19.06.2014 04:29;19.06.2014 20:25;19.06.2014 21:05;0.573431986;T;58.13203704;RE10;58.82176468;0.005446964;10799
RE10;13573;19.06.2014;11:00:42;19.06.2014;12:00:42;47.2545249;8.5738595;693.32;2;685929;234356;19.06.2014 03:48;19.06.2014 04:29;19.06.2014 20:25;19.06.2014 21:05;0.573431986;T;41.48388889;RE10;120.0041666;0.011116644;10795
RE10;13573;19.06.2014;14:00:37;19.06.2014;15:00:37;47.2534448;8.5738469;691.3;13.2;685930;234236;19.06.2014 03:48;19.06.2014 04:29;19.06.2014 20:25;19.06.2014 21:05;0.573431986;T;51.36601852;RE10;167.6305461;0.015466926;10838
RE10;13573;19.06.2014;17:01:15;19.06.2014;18:01:15;47.2548724;8.5731388;675.32;3.6;685874;234394;19.06.2014 03:48;19.06.2014 04:29;19.06.2014 20:25;19.06.2014 21:05;0.573431986;T;54.52361111;RE10;226.1061698;0.020994073;10770
RE10;13573;19.06.2014;20:00:45;19.06.2014;21:00:45;47.2568456;8.5723852;679.53;1.6;685814;234612;19.06.2014 03:48;19.06.2014 04:29;19.06.2014 20:25;19.06.2014 21:05;0.573431986;N;130.9708333;RE10;303.5786554;0.028114341;10798
RE10;13573;19.06.2014;23:00:43;20.06.2014;00:00:43;47.2542431;8.5736012;692.33;1.4;685910;234324;19.06.2014 03:48;19.06.2014 04:29;19.06.2014 20:25;19.06.2014 21:05;0.573431986;N;85.72166667;RE10;76.69419796;0.007101315;10800
RE10;13573;20.06.2014;02:00:43;20.06.2014;03:00:43;47.2548749;8.5740028;688.67;1.8;685939;234395;20.06.2014 03:48;20.06.2014 04:29;20.06.2014 20:25;20.06.2014 21:05;0.467337477;N;82.1762037;RE10;76.83749085;0.007113924;10801
RE10;13573;20.06.2014;05:00:44;20.06.2014;06:00:44;47.2544468;8.5731997;687.73;1.4;685879;234347;20.06.2014 03:48;20.06.2014 04:29;20.06.2014 20:25;20.06.2014 21:05;0.467337477;T;35.55333333;RE10;48.76474136;0.00450233;10831
RE10;13573;20.06.2014;08:01:15;20.06.2014;09:01:15;47.2542472;8.5726204;667.39;4;685836;234324;20.06.2014 03:48;20.06.2014 04:29;20.06.2014 20:25;20.06.2014 21:05;0.467337477;T;65.98055556;RE10;37.80211634;0.003510598;10768
RE10;13573;20.06.2014;11:00:43;20.06.2014;12:00:43;47.2544488;8.5730294;665.74;2.8;685866;234347;20.06.2014 03:48;20.06.2014 04:29;20.06.2014 20:25;20.06.2014 21:05;0.467337477;T;17.74925926;RE10;12.64911064;0.001167862;10831
RE10;13573;20.06.2014;14:01:14;20.06.2014;15:01:14;47.2545562;8.5729688;664.23;2.8;685862;234359;20.06.2014 03:48;20.06.2014 04:29;20.06.2014 20:25;20.06.2014 21:05;0.467337477;T;31.66148148;RE10;51.15662225;0.004752566;10764
RE10;13573;20.06.2014;17:00:38;20.06.2014;18:00:38;47.2545926;8.5736473;690.45;2;685913;234363;20.06.2014 03:48;20.06.2014 04:29;20.06.2014 20:25;20.06.2014 21:05;0.467337477;T;70.68888889;RE10;44.94441011;0.004159594;10805
RE10;13573;20.06.2014;20:00:43;20.06.2014;21:00:43;47.2549284;8.5739715;688.62;1.6;685937;234401;20.06.2014 03:48;20.06.2014 04:29;20.06.2014 20:25;20.06.2014 21:05;0.467337477;N;127.1555556;RE10;49.09175083;0.004545532;10800
RE10;13573;20.06.2014;23:00:43;21.06.2014;00:00:43;47.2553678;8.5740202;685.68;1.4;685940;234450;20.06.2014 03:48;20.06.2014 04:29;20.06.2014 20:25;20.06.2014 21:05;0.467337477;N;76.41777778;RE10;127.6322843;0.011817804;10800
RE10;13573;21.06.2014;02:00:43;21.06.2014;03:00:43;47.2543799;8.5731657;685.07;2.2;685877;234339;21.06.2014 03:49;21.06.2014 04:29;21.06.2014 20:25;21.06.2014 21:06;0.362716048;N;85.93777778;RE10;26.83281573;0.00248521;10797
RE10;13573;21.06.2014;05:00:40;21.06.2014;06:00:40;47.2545938;8.5730151;673.99;1.8;685865;234363;21.06.2014 03:49;21.06.2014 04:29;21.06.2014 20:25;21.06.2014 21:06;0.362716048;T;39.62222222;RE10;47.80167361;0.004414228;10829
RE10;13573;21.06.2014;08:01:09;21.06.2014;09:01:09;47.2542546;8.5726263;663.91;1.6;685836;234325;21.06.2014 03:49;21.06.2014 04:29;21.06.2014 20:25;21.06.2014 21:06;0.362716048;T;55.32638889;RE10;115.6243919;0.010730802;10775
RE10;13573;21.06.2014;11:00:44;21.06.2014;12:00:44;47.2552943;8.5728077;704.13;3.8;685848;234440;21.06.2014 03:49;21.06.2014 04:29;21.06.2014 20:25;21.06.2014 21:06;0.362716048;T;36.34777778;RE10;35.12833614;0.003234653;10860
RE10;13573;21.06.2014;14:01:44;21.06.2014;15:01:44;47.2553225;8.5723357;671.27;2.6;685813;234443;21.06.2014 03:49;21.06.2014 04:29;21.06.2014 20:25;21.06.2014 21:06;0.362716048;T;57.06222222;RE10;57.28001397;0.005336813;10733
RE10;13573;21.06.2014;17:00:37;21.06.2014;18:00:37;47.254948;8.5728645;679.81;2.8;685853;234402;21.06.2014 03:49;21.06.2014 04:29;21.06.2014 20:25;21.06.2014 21:06;0.362716048;T;45.3475;RE10;72.24956747;0.00668606;10806
RE10;13573;21.06.2014;20:00:43;21.06.2014;21:00:43;47.2548822;8.573818;687.93;4;685925;234396;21.06.2014 03:49;21.06.2014 04:29;21.06.2014 20:25;21.06.2014 21:06;0.362716048;N;126.734537;RE10;39.8246155;0.003687123;10801
RE10;13573;21.06.2014;23:00:44;22.06.2014;00:00:44;47.2551682;8.5734897;688.5;2.2;685900;234427;21.06.2014 03:49;21.06.2014 04:29;21.06.2014 20:25;21.06.2014 21:06;0.362716048;N;84.69185185;RE10;13;0.001203815;10799
RE10;13573;22.06.2014;02:00:43;22.06.2014;03:00:43;47.2551615;8.5736595;690.55;1.6;685913;234427;22.06.2014 03:49;22.06.2014 04:29;22.06.2014 20:25;22.06.2014 21:06;0.264286125;N;51.53333333;RE10;112.4455424;0.010427072;10784
RE10;13573;22.06.2014;05:00:27;22.06.2014;06:00:27;47.2552656;8.5721754;713.89;3;685801;234437;22.06.2014 03:49;22.06.2014 04:29;22.06.2014 20:25;22.06.2014 21:06;0.264286125;T;55.68888889;RE10;109.0412766;0.010081479;10816
RE10;13573;22.06.2014;08:00:43;22.06.2014;09:00:43;47.2544651;8.572992;695.38;2.6;685864;234348;22.06.2014 03:49;22.06.2014 04:29;22.06.2014 20:25;22.06.2014 21:06;0.264286125;T;16.4062037;RE10;65.03076195;0.006009681;10821
RE10;13573;22.06.2014;11:01:04;22.06.2014;12:01:04;47.254466;8.5738588;696.65;2;685929;234350;22.06.2014 03:49;22.06.2014 04:29;22.06.2014 20:25;22.06.2014 21:06;0.264286125;T;84.90148148;RE10;97.18538985;0.008998647;10800
RE10;13573;22.06.2014;14:01:04;22.06.2014;15:01:04;47.2535995;8.5737613;704;3.2;685923;234253;22.06.2014 03:49;22.06.2014 04:29;22.06.2014 20:25;22.06.2014 21:06;0.264286125;T;42.03851852;RE10;109.3846424;0.010146998;10780
RE10;13573;22.06.2014;17:00:44;22.06.2014;18:00:44;47.2545104;8.5732221;668.94;2.4;685881;234354;22.06.2014 03:49;22.06.2014 04:29;22.06.2014 20:25;22.06.2014 21:06;0.264286125;T;64.99962963;RE10;74.02702209;0.006854989;10799
RE10;13573;22.06.2014;20:00:43;22.06.2014;21:00:43;47.2549191;8.5739917;692.31;1.6;685939;234400;22.06.2014 03:49;22.06.2014 04:29;22.06.2014 20:25;22.06.2014 21:06;0.264286125;N;96.09148148;RE10;85.84287973;0.007947679;10801
RE10;13573;22.06.2014;23:00:44;23.06.2014;00:00:44;47.2550337;8.5728834;685.97;1.4;685854;234412;22.06.2014 03:49;22.06.2014 04:29;22.06.2014 20:25;22.06.2014 21:06;0.264286125;N;83.39518519;RE10;58.00862005;0.005371666;10799
RE10;13573;23.06.2014;02:00:43;23.06.2014;03:00:43;47.2550211;8.5736489;691.36;1.4;685912;234411;23.06.2014 03:49;23.06.2014 04:29;23.06.2014 20:26;23.06.2014 21:06;0.176486897;N;85.39518519;RE10;48.54894438;0.004497355;10795
RE10;13573;23.06.2014;05:00:38;23.06.2014;06:00:38;47.2547889;8.5731021;682.54;5;685871;234385;23.06.2014 03:49;23.06.2014 04:29;23.06.2014 20:26;23.06.2014 21:06;0.176486897;T;50.73333333;RE10;77.15568676;0.007140078;10806
RE10;13573;23.06.2014;08:00:44;23.06.2014;09:00:44;47.2552659;8.5723597;696.16;2.6;685814;234437;23.06.2014 03:49;23.06.2014 04:29;23.06.2014 20:26;23.06.2014 21:06;0.176486897;T;22.64444444;RE10;205.353354;0.01901596;10799
RE10;13573;23.06.2014;11:00:43;23.06.2014;12:00:43;47.2534348;8.5727268;678.72;3;685845;234234;23.06.2014 03:49;23.06.2014 04:29;23.06.2014 20:26;23.06.2014 21:06;0.176486897;T;54.15805556;RE10;65.49045732;0.006015473;10887
RE10;13573;23.06.2014;14:02:10;23.06.2014;15:02:10;47.254022;8.5726266;685.09;5.2;685837;234299;23.06.2014 03:49;23.06.2014 04:29;23.06.2014 20:26;23.06.2014 21:06;0.176486897;T;73.09907407;RE10;105.1189802;0.009762164;10768
RE10;13573;23.06.2014;17:01:38;23.06.2014;18:01:38;47.2545443;8.573787;689.97;1.8;685924;234358;23.06.2014 03:49;23.06.2014 04:29;23.06.2014 20:26;23.06.2014 21:06;0.176486897;T;56.40518519;RE10;41.23105626;0.003837232;10745
RE10;13573;23.06.2014;20:00:43;23.06.2014;21:00:43;47.2548911;8.5735881;691.09;2.6;685908;234396;23.06.2014 03:49;23.06.2014 04:29;23.06.2014 20:26;23.06.2014 21:06;0.176486897;N;112.6;RE10;131.2440475;0.012117445;10831
RE10;13573;23.06.2014;23:01:14;24.06.2014;00:01:14;47.2537672;8.5730353;688.13;3;685868;234271;23.06.2014 03:49;23.06.2014 04:29;23.06.2014 20:26;23.06.2014 21:06;0.176486897;N;94.13333333;RE10;138.4088147;0.012852522;10769
RE10;13573;24.06.2014;02:00:43;24.06.2014;03:00:43;47.2547089;8.5742365;693.48;1.4;685957;234377;24.06.2014 03:49;24.06.2014 04:30;24.06.2014 20:26;24.06.2014 21:06;0.103278109;N;72.57268519;RE10;82.56512581;0.00764846;10795
RE10;13573;24.06.2014;05:00:38;24.06.2014;06:00:38;47.2549383;8.5731858;678.08;2;685878;234401;24.06.2014 03:49;24.06.2014 04:30;24.06.2014 20:26;24.06.2014 21:06;0.103278109;T;12.50388889;RE10;49.04079934;0.004526147;10835
RE10;13573;24.06.2014;08:01:13;24.06.2014;09:01:13;47.254659;8.5726787;683.63;3.2;685840;234370;24.06.2014 03:49;24.06.2014 04:30;24.06.2014 20:26;24.06.2014 21:06;0.103278109;T;68.14425926;RE10;31.6227766;0.002935918;10771
RE10;13573;24.06.2014;11:00:44;24.06.2014;12:00:44;47.2544947;8.5730262;663.75;2.6;685866;234352;24.06.2014 03:49;24.06.2014 04:30;24.06.2014 20:26;24.06.2014 21:06;0.103278109;T;46.6162963;RE10;60.37383539;0.005582933;10814
RE10;13573;24.06.2014;14:00:58;24.06.2014;15:00:58;47.2540067;8.5733697;716.62;2.8;685893;234298;24.06.2014 03:49;24.06.2014 04:30;24.06.2014 20:26;24.06.2014 21:06;0.103278109;T;63.79259259;RE10;54.4242593;0.005046292;10785
RE10;13573;24.06.2014;17:00:43;24.06.2014;18:00:43;47.2535453;8.5736169;705.49;5.2;685912;234247;24.06.2014 03:49;24.06.2014 04:30;24.06.2014 20:26;24.06.2014 21:06;0.103278109;T;30.88611111;RE10;73.06161783;0.006764965;10800
RE10;13573;24.06.2014;20:00:43;24.06.2014;21:00:43;47.2542018;8.5735902;685.68;1.6;685909;234320;24.06.2014 03:49;24.06.2014 04:30;24.06.2014 20:26;24.06.2014 21:06;0.103278109;N;125.1387037;RE10;84.86459804;0.007857106;10801
RE10;13573;24.06.2014;23:00:44;25.06.2014;00:00:44;47.2549063;8.5740068;689.53;1.6;685940;234399;24.06.2014 03:49;24.06.2014 04:30;24.06.2014 20:26;24.06.2014 21:06;0.103278109;N;62.93333333;RE10;112.044634;0.010375464;10799
RE10;13573;25.06.2014;02:00:43;25.06.2014;03:00:43;47.255688;8.573061;682.74;3;685867;234484;25.06.2014 03:50;25.06.2014 04:30;25.06.2014 20:26;25.06.2014 21:06;0.047961477;N;114.857037;RE10;123.9395014;0.011474817;10801
RE10;13573;25.06.2014;05:00:44;25.06.2014;06:00:44;47.2546092;8.5726324;672.4;2;685836;234364;25.06.2014 03:50;25.06.2014 04:30;25.06.2014 20:26;25.06.2014 21:06;0.047961477;T;29.07703704;RE10;90.25519376;0.008340744;10821
RE10;13573;25.06.2014;08:01:05;25.06.2014;09:01:05;47.2538052;8.5728057;635.2;3.8;685851;234275;25.06.2014 03:50;25.06.2014 04:30;25.06.2014 20:26;25.06.2014 21:06;0.047961477;T;48.01388889;RE10;76.92203845;0.007136287;10779
RE10;13573;25.06.2014;11:00:44;25.06.2014;12:00:44;47.2531804;8.5732499;755.24;2.6;685885;234206;25.06.2014 03:50;25.06.2014 04:30;25.06.2014 20:26;25.06.2014 21:06;0.047961477;T;53.40037037;RE10;135.070352;0.01247187;10830
RE10;13573;25.06.2014;14:01:14;25.06.2014;15:01:14;47.2542511;8.5740924;695.59;4.4;685947;234326;25.06.2014 03:50;25.06.2014 04:30;25.06.2014 20:26;25.06.2014 21:06;0.047961477;T;68.79481481;RE10;80.32434251;0.007458849;10769
RE10;13573;25.06.2014;17:00:43;25.06.2014;18:00:43;47.2535757;8.5737293;705.08;3;685921;234250;25.06.2014 03:50;25.06.2014 04:30;25.06.2014 20:26;25.06.2014 21:06;0.047961477;T;64.03037037;RE10;147.9797283;0.013701827;10800
RE10;13573;25.06.2014;20:00:43;25.06.2014;21:00:43;47.2548934;8.5739858;693.58;2.2;685938;234397;25.06.2014 03:50;25.06.2014 04:30;25.06.2014 20:26;25.06.2014 21:06;0.047961477;N;78.26398148;RE10;18;0.001666512;10801
