pres_abs;nmb;x;y;forest;slope;dist_road_all;dist_road_only;dist_build;forest_prop;us;os;GPStot;id;time_of_day;stoerungskategorie
0;0;686175;230900;1;24.77288;46.01978;46.01978;341.1143;0.862364269;0.147058824;1;428;RE11;night;gering
1;1;686175;230925;1;23.14021;60.74562;60.74562;363.8118;0.90838485;0.025862069;1;428;RE11;night;gering
0;0;686175;230950;1;21.53712;71.08641;71.08641;386.5792;0.948658708;0.09127789;1;428;RE11;night;gering
0;0;686175;230975;1;29.32633;79.27848;79.27848;400.3115;0.979306553;0;1;428;RE11;night;gering
0;0;686175;231000;1;29.46652;89.51208;89.51208;403.9414;0.994359377;0.050709939;1;428;RE11;night;gering
0;0;686175;231025;1;29.54931;100.83;100.83;406.3294;0.996821854;0;1;428;RE11;night;gering
0;0;686175;231050;1;27.48063;104.9877;104.9877;407.8447;0.996320806;0.123225152;1;428;RE11;night;gering
0;0;686175;231075;1;28.29072;95.73947;95.73947;408.3878;0.997160728;0.00811359;1;428;RE11;night;gering
0;0;686175;231100;1;34.97911;80.88518;80.88518;408.0653;0.998699373;0;1;428;RE11;night;gering
0;0;686175;231125;1;35.95931;71.8851;71.8851;407.5726;0.999870099;5.48E-12;1;428;RE11;night;gering
0;0;686175;231150;1;19.73993;71.01039;71.01039;406.8996;1;0.096348884;1;428;RE11;night;gering
0;0;686175;231175;1;21.43898;68.03235;68.03235;389.8792;1;0.072515213;1;428;RE11;night;gering
0;0;686175;231200;1;34.39183;45.92105;45.92105;365.0422;1;0.096348884;1;428;RE11;night;gering
0;0;686175;231225;1;31.6731;23.24268;23.24268;340.229;1;0.048174442;1;428;RE11;night;gering
0;0;686175;231250;1;22.92447;5.145064;5.145064;315.4454;1;0.243914807;1;428;RE11;night;gering
0;0;686175;231275;1;33.92248;25;25;290.6988;0.996371234;0.053752536;1;428;RE11;night;gering
0;0;686175;231300;1;29.40761;31.3489;31.3489;265.9996;0.963093492;0.160243408;1;428;RE11;night;gering
0;0;686175;231325;1;25.0352;12.40978;12.40978;241.3624;0.900505647;0.177991886;1;428;RE11;night;gering
0;0;686175;231350;1;26.77319;4.187475;4.187475;216.8082;0.821697883;0.025862069;1;428;RE11;night;gering
0;0;686150;230675;0;9.264347;79.56846;79.56846;189.1021;0.006905346;0;0;428;RE11;night;gering
1;1;686150;230700;0;10.48124;60.4936;60.4936;201.8901;0.059333856;0;0;428;RE11;night;gering
1;5;686150;230725;0;10.6852;42.49303;42.49303;216.817;0.1384341;0;0;428;RE11;night;gering
1;1;686150;230750;0;12.94128;25.70426;25.70426;233.4616;0.227954288;0;0;428;RE11;night;gering
0;0;686150;230775;0;15.20698;16.72786;16.72786;251.2158;0.32392315;0;0.119168357;428;RE11;night;gering
0;0;686150;230800;0.4411441;14.18997;4.337989;4.337989;269.9255;0.421205549;0.072515213;0.824543611;428;RE11;night;gering
1;1;686150;230825;0.9351097;11.47775;14.45076;14.45076;289.5855;0.515467137;0;0.877281947;428;RE11;night;gering
1;2;686150;230850;1;15.2366;30.86894;30.86894;310.0157;0.60158286;0.204361055;1;428;RE11;night;gering
0;0;686150;230875;1;20.26744;46.09063;46.09063;331.0736;0.675362796;0.216024341;1;428;RE11;night;gering
0;0;686150;230900;1;24.29009;63.70125;63.70125;352.6468;0.736739976;0.050709939;1;428;RE11;night;gering
0;0;686150;230925;1;21.08842;81.10799;81.10799;371.9028;0.791589008;0.054766734;0.995943205;428;RE11;night;gering
0;0;686150;230950;1;20.30508;94.06848;94.06848;377.691;0.840239083;0.101419878;1;428;RE11;night;gering
0;0;686150;230975;1;17.33002;102.8742;102.8742;377.7473;0.879137681;2.44E-11;1;428;RE11;night;gering
0;0;686150;231000;1;18.33627;111.9293;111.9293;379.3982;0.907452546;0.050709939;1;428;RE11;night;gering
0;0;686150;231025;1;22.71315;123.096;123.096;382.6787;0.924818178;0.022312373;1;428;RE11;night;gering
0;0;686150;231050;1;20.68804;128.4837;128.4837;387.5474;0.935354711;0.073022312;1;428;RE11;night;gering
0;0;686150;231075;1;15.44684;115.2958;115.2958;393.9455;0.946546802;0.012170385;1;428;RE11;night;gering
0;0;686150;231100;1;21.56461;103.2867;103.2867;401.7997;0.963521924;0;1;428;RE11;night;gering
0;0;686150;231125;1;32.30685;96.40105;96.40105;410.8962;0.982121217;0;1;428;RE11;night;gering
0;0;686150;231150;1;28.08435;91.40315;91.40315;414.7466;0.996550756;0;1;428;RE11;night;gering
0;0;686150;231225;1;39.62155;20;20;344.2478;1;0.451825558;1;428;RE11;night;gering
0;0;686150;231250;1;31.92486;5.425681;5.425681;319.7758;1;0.320486815;0.95030426;428;RE11;night;gering
0;0;686150;231275;1;35.90917;19.94931;19.94931;295.3922;1;0.301217038;0.949290061;428;RE11;night;gering
0;0;686150;231300;1;34.79958;30.87548;30.87548;271.1209;0.997986126;0.250507099;1;428;RE11;night;gering
0;0;686150;231325;1;25.09919;31.12999;31.12999;246.9951;0.971372484;0.021805274;1;428;RE11;night;gering
0;0;686150;231350;1;21.96161;17.22625;17.22625;223.0618;0.913765267;0.076572008;1;428;RE11;night;gering
0;0;686150;231375;1;22.15969;4.191044;4.191044;199.3905;0.839734404;0.105476673;1;428;RE11;night;gering
1;1;686125;230675;0;8.357788;59.77842;59.77842;211.5665;1.30E-04;0;0;428;RE11;night;gering
1;2;686125;230700;0;8.643652;45.56098;45.56098;223.0703;0.020137937;0;0;428;RE11;night;gering
1;3;686125;230725;0;8.66952;25.67259;25.67259;236.6651;0.075597748;0;0;428;RE11;night;gering
1;1;686125;230750;0;7.953892;7.820066;7.820066;252.0126;0.145013079;0;0;428;RE11;night;gering
0;0;686125;230775;0;6.746112;3.721436;3.721436;268.8031;0.222363688;0;0;428;RE11;night;gering
0;0;686125;230800;0;14.33911;8.984866;8.984866;286.5486;0.304126506;0;0;428;RE11;night;gering
1;1;686125;230825;0;12.2712;29.15079;29.15079;305.1402;0.385403203;0;0.051724138;428;RE11;night;gering
1;2;686125;230850;0.2698973;9.859947;48.87081;48.87081;324.5928;0.463195961;0.04969574;0.723123732;428;RE11;night;gering
0;0;686125;230875;0.7400514;17.81715;65.39313;65.39313;344.5767;0.533078452;0.248478702;0.900608519;428;RE11;night;gering
0;0;686125;230900;1;29.96211;81.39431;81.39431;356.0113;0.596049143;0.288032454;1;428;RE11;night;gering
0;0;686125;230925;1;33.38737;99.03823;99.03823;354.5332;0.65280716;0.122718053;0.995943205;428;RE11;night;gering
0;0;686125;230950;1;36.36198;115.7109;115.7109;352.7659;0.700436178;0.050709939;1;428;RE11;night;gering
0;0;686125;230975;1;36.2981;123.4113;123.4113;352.7659;0.739774101;0.026369168;1;428;RE11;night;gering
1;1;686125;231000;1;24.7769;126.8055;126.8055;354.5332;0.770433241;0.050709939;1;428;RE11;night;gering
0;0;686125;231025;1;22.78948;129.9502;129.9502;358.0416;0.798044137;0.045638945;1;428;RE11;night;gering
0;0;686125;231050;1;21.7503;134.23;134.23;363.2407;0.826784611;0.044624746;1;428;RE11;night;gering
0;0;686125;231075;1;20.19693;134.0235;134.0235;370.0592;0.855732039;0.034482759;1;428;RE11;night;gering
0;0;686125;231100;1;21.74169;126.6645;126.6645;378.4095;0.888204553;0;1;428;RE11;night;gering
0;0;686125;231125;1;27.3609;117.4837;117.4837;388.193;0.926074429;0;1;428;RE11;night;gering
0;0;686125;231150;1;33.62978;95.73704;95.73704;399.2883;0.964187164;0.149594321;1;428;RE11;night;gering
0;0;686125;231275;1;29.48796;4.197007;4.197007;302.0883;1;0.071501014;1;428;RE11;night;gering
0;0;686125;231300;1;25.45044;11.19645;11.19645;278.4014;1;0.120689655;1;428;RE11;night;gering
0;0;686125;231325;1;22.99309;29.62179;29.62179;254.9653;0.999348476;0.118661258;1;428;RE11;night;gering
0;0;686125;231350;1;19.68182;33.02399;33.02399;231.8563;0.980735064;0.101419878;1;428;RE11;night;gering
0;0;686125;231375;1;19.93042;11.79533;11.79533;209.1825;0.929797596;0.004056795;1;428;RE11;night;gering
0;0;686100;230675;0;6.83589;37.85171;37.85171;233.9275;0;0;0;428;RE11;night;gering
1;1;686100;230700;0;6.45789;26.7153;26.7153;244.9717;0.001235273;0;0;428;RE11;night;gering
0;0;686100;230725;0;6.765635;10.98773;10.98773;257.4124;0.024272189;0;0;428;RE11;night;gering
0;0;686100;230750;0;4.737361;6.364897;6.364897;271.59;0.07054047;0;0;428;RE11;night;gering
0;0;686100;230775;0;8.112898;17.10302;17.10302;287.2475;0.127623241;0;0;428;RE11;night;gering
0;0;686100;230800;0;15.39611;4.750718;4.750718;304.1477;0.191690025;0;0;428;RE11;night;gering
0;0;686100;230825;0;7.023145;25.36303;25.36303;321.8864;0.257915107;0;0;428;RE11;night;gering
1;1;686100;230850;0;5.975967;49.66702;49.66702;337.6261;0.324721922;0;0;428;RE11;night;gering
1;2;686100;230875;0;5.578176;73.46075;73.46075;338.9509;0.388952898;0;0.04969574;428;RE11;night;gering
1;2;686100;230900;0.1172022;11.00372;94.48977;94.48977;333.4585;0.448877765;0.025862069;0.453853956;428;RE11;night;gering
0;0;686100;230925;0.6110862;16.21402;113.5996;113.5996;329.6886;0.503427056;0.058823529;1;428;RE11;night;gering
1;2;686100;230950;0.9988584;18.73323;114.2815;114.2815;327.7873;0.549465387;0.156186613;1;428;RE11;night;gering
0;0;686100;230975;1;23.68825;107.061;107.061;327.7873;0.588283301;0.135395538;1;428;RE11;night;gering
0;0;686100;231000;1;28.8953;105.0019;105.0019;329.6886;0.620232983;0.160243408;1;428;RE11;night;gering
0;0;686100;231025;1;27.67017;105.6507;105.6507;333.4585;0.655439881;0.109533469;0.954361055;428;RE11;night;gering
1;1;686100;231050;1;32.05343;110.847;110.847;339.0347;0.696984917;0.072515213;1;428;RE11;night;gering
0;0;686100;231075;1;26.01327;121.0869;121.0869;346.3301;0.741825493;0.058823529;1;428;RE11;night;gering
0;0;686100;231100;1;13.05103;134.3944;134.3944;355.2387;0.789733275;0;1;428;RE11;night;gering
0;0;686100;231125;1;16.77492;125.1651;125.1651;365.6426;0.844644433;0;1;428;RE11;night;gering
0;0;686100;231300;1;26.07269;4.519736;4.519736;287.6771;1;0.167849899;1;428;RE11;night;gering
0;0;686100;231325;1;22.74872;14.96809;14.96809;265.0624;1;0.144523327;1;428;RE11;night;gering
0;0;686100;231350;1;23.09503;33.45942;33.45942;242.9158;0.999943925;0.022312373;1;428;RE11;night;gering
0;0;686075;230675;0;6.136209;17.36658;17.36658;249.7027;0;0;0;428;RE11;night;gering
0;0;686075;230700;0;4.785764;6.374522;6.374522;267.1019;0;0;0;428;RE11;night;gering
0;0;686075;230725;0;8.255566;5.809409;5.809409;278.8582;9.57E-04;0;0;428;RE11;night;gering
0;0;686075;230750;0;5.23911;21.39112;21.39112;291.9964;0.015070171;0;0;428;RE11;night;gering
1;3;686075;230775;0;10.32512;24.89094;24.89094;306.6136;0.047003716;0;0;428;RE11;night;gering
0;0;686075;230800;0;9.567062;4.750267;4.750267;322.4025;0.089939342;0;0;428;RE11;night;gering
0;0;686075;230825;0;9.142514;19.09676;19.09676;329.8871;0.140071986;0;0;428;RE11;night;gering
1;1;686075;230850;0;8.302831;40.66338;40.66338;322.793;0.19391045;0;0;428;RE11;night;gering
1;1;686075;230875;0;7.87467;62.6841;62.6841;314.9529;0.249469906;0;0;428;RE11;night;gering
1;9;686075;230900;0;8.519865;84.19812;84.19812;308.9422;0.305175803;0;0;428;RE11;night;gering
1;6;686075;230925;0;8.069523;101.2652;101.2652;304.8693;0.355905509;0;0.102434077;428;RE11;night;gering
1;1;686075;230950;0.03255729;10.44172;91.99361;91.99361;302.8123;0.398657578;4.16E-12;0.055780933;428;RE11;night;gering
0;0;686075;230975;0.4051619;11.47929;82.69139;82.69139;302.8123;0.434713676;0.118154158;0.448782962;428;RE11;night;gering
1;2;686075;231000;0.6332464;14.32191;80.00728;80.00728;304.8693;0.46599005;0.067444219;0.673427992;428;RE11;night;gering
0;0;686075;231025;0.5782027;14.517;80.85715;80.85715;308.9422;0.506339751;0.004056795;0.426470588;428;RE11;night;gering
0;0;686075;231050;0.4795319;13.24675;87.53765;87.53765;314.9529;0.556481271;0;0.426470588;428;RE11;night;gering
0;0;686075;231075;0.4652614;15.1724;100.1889;100.1889;322.793;0.613185633;0;0.672413793;428;RE11;night;gering
0;0;686075;231100;0.924264;16.20222;116.8879;116.8879;332.3331;0.675707317;0;1;428;RE11;night;gering
0;0;686075;231125;1;9.766398;129.8651;129.8651;343.4317;0.74559707;1.15E-11;1;428;RE11;night;gering
0;0;686050;230725;0;9.002283;24.82681;24.82681;300.6904;0;0;0;428;RE11;night;gering
0;0;686050;230750;0;10.84196;38.93122;38.93122;313.0697;6.45E-06;0;0;428;RE11;night;gering
0;0;686050;230775;0;11.21248;32.15438;32.15438;324.5401;0.002459251;0;0;428;RE11;night;gering
0;0;686050;230800;0;7.947489;10.80113;10.80113;321.4612;0.015045562;0;0;428;RE11;night;gering
1;1;686050;230825;0;6.074846;7.762707;7.762707;309.7516;0.041917796;0;0;428;RE11;night;gering
1;7;686050;230850;0;6.209035;29.17154;29.17154;299.493;0.079822769;0;0;428;RE11;night;gering
1;2;686050;230875;0;6.607552;49.54159;49.54159;291.0259;0.125095005;0;0;428;RE11;night;gering
1;1;686050;230900;0;9.45042;69.52623;69.52623;284.5102;0.173505045;0;0;428;RE11;night;gering
1;7;686050;230925;0;8.869643;85.13974;85.13974;280.0822;0.218645363;0;0;428;RE11;night;gering
1;1;686050;230950;0;8.577379;71.33188;71.33188;277.8418;0.256729052;0;0;428;RE11;night;gering
1;2;686050;230975;0;8.592845;58.85338;58.85338;277.8418;0.288500825;0;0;428;RE11;night;gering
1;1;686050;231000;0;7.928433;55.01761;55.01761;280.0822;0.316211366;0;0;428;RE11;night;gering
0;0;686050;231025;0;6.939924;56.24739;56.24739;284.5102;0.355325391;0;0;428;RE11;night;gering
0;0;686050;231050;0;7.842708;65.48779;65.48779;291.0259;0.410854993;0;0;428;RE11;night;gering
0;0;686050;231075;0;9.357204;81.63082;81.63082;299.493;0.476334958;0;0.04969574;428;RE11;night;gering
1;2;686050;231100;0.1300253;12.20568;101.4326;101.4326;309.7516;0.550640551;0;0.701318458;428;RE11;night;gering
0;0;686025;230750;0;8.262159;57.49554;57.49554;324.0341;3.13E-04;0;0;428;RE11;night;gering
1;2;686025;230775;0;8.211004;44.507;44.507;314.5581;0;0;0;428;RE11;night;gering
0;0;686025;230800;0;8.402315;22.60886;22.60886;300.3279;0;0;0;428;RE11;night;gering
0;0;686025;230825;0;6.27932;4.519736;4.519736;287.5706;6.07E-04;0;0;428;RE11;night;gering
1;1;686025;230850;0;5.367117;14.96809;14.96809;276.4902;0.008320948;0;0;428;RE11;night;gering
1;3;686025;230875;0;7.637743;35.03377;35.03377;267.2954;0.030901596;0;0;428;RE11;night;gering
1;1;686025;230900;0;6.746504;55.54325;55.54325;260.1861;0.065643351;0;0;428;RE11;night;gering
1;6;686025;230925;0;7.985546;68.56293;68.56293;255.3367;0.102177905;0;0;428;RE11;night;gering
1;4;686025;230950;0;8.258408;53.08034;53.08034;252.8771;0.132529236;0;0;428;RE11;night;gering
1;2;686025;230975;0;8.528324;36.59693;36.59693;252.8771;0.15801451;0;0;428;RE11;night;gering
1;2;686025;231000;0;9.027523;30.04585;30.04585;255.3367;0.178385625;0;0;428;RE11;night;gering
1;1;686025;231025;0;7.72584;32.24911;32.24911;260.1861;0.210120687;0;0;428;RE11;night;gering
1;2;686025;231050;0;7.5956;46.52447;46.52447;267.2954;0.265818516;0;0;428;RE11;night;gering
0;0;686025;231075;0;8.871673;67.26236;67.26236;276.4902;0.336585708;0;0;428;RE11;night;gering
0;0;686025;231100;0;10.2495;89.49168;89.49168;287.5706;0.42016069;0;0.004056795;428;RE11;night;gering
0;0;686000;230775;0;6.271635;56.13441;56.13441;294.8688;0.003427863;0;0;428;RE11;night;gering
0;0;686000;230800;0;7.319104;35.63011;35.63011;279.6383;6.45E-06;0;0;428;RE11;night;gering
0;0;686000;230825;0;8.161811;16.08713;16.08713;265.8902;0;0;0;428;RE11;night;gering
0;0;686000;230850;0;6.754341;4.515569;4.515569;253.8653;0;0;0;428;RE11;night;gering
0;0;686000;230875;0;7.242249;21.05302;21.05302;243.8188;1.05E-04;0;0;428;RE11;night;gering
0;0;686000;230900;0;6.369798;40.0031;40.0031;236.0034;0.004910029;0;0;428;RE11;night;gering
1;3;686000;230925;0;5.705729;52.16571;52.16571;230.646;0.020191592;0;0;428;RE11;night;gering
1;3;686000;230950;0;8.554467;35.67723;35.67723;227.9201;0.03974336;0;0;428;RE11;night;gering
1;5;686000;230975;0;7.634224;17.86363;17.86363;227.9201;0.055363393;0;0;428;RE11;night;gering
0;0;686000;231000;0;8.272056;6.543602;6.543602;230.646;0.066836265;0;0;428;RE11;night;gering
0;0;686000;231025;0;8.416688;12.40945;12.40945;236.0034;0.079991802;0;0;428;RE11;night;gering
0;0;686000;231050;0;7.386862;33.68758;33.68758;243.8188;0.127164955;0;0;428;RE11;night;gering
1;1;686000;231075;0;8.953946;56.12004;56.12004;253.8653;0.200791591;0;0;428;RE11;night;gering
0;0;686000;231100;0;9.702432;79.30661;79.30661;265.8902;0.293676305;0;0;428;RE11;night;gering
0;0;685975;230800;0;7.857167;50.21907;50.21907;259.7082;0.002713405;0;0;428;RE11;night;gering
0;0;685975;230825;0;9.320161;29.6766;29.6766;244.8435;0;0;0;428;RE11;night;gering
0;0;685975;230850;0;7.056901;10.59486;10.59486;231.7291;0;0;0;428;RE11;night;gering
0;0;685975;230875;0;6.438537;6.986368;6.986368;220.677;0;0;0;428;RE11;night;gering
1;1;685975;230900;0;5.07253;21.75972;21.75972;212.0103;0;0;0;428;RE11;night;gering
1;3;685975;230925;0;5.832458;35.31345;35.31345;206.03;6.45E-06;0;0;428;RE11;night;gering
1;3;685975;230950;0;8.057335;21.04429;21.04429;202.9738;8.98E-04;0;0;428;RE11;night;gering
0;0;685975;230975;0;8.674289;4.515569;4.515569;202.9738;0.003333866;0;0;428;RE11;night;gering
0;0;685975;231000;0;7.404883;11.80426;11.80426;206.03;0.004794651;0;0;428;RE11;night;gering
0;0;685975;231025;0;7.64668;4.712686;4.712686;212.0103;0.00483701;0;0;428;RE11;night;gering
1;1;685975;231050;0;8.076336;24.9442;24.9442;220.677;0.021579358;0;0;428;RE11;night;gering
1;1;685975;231075;0;6.932122;48.87595;48.87595;231.7291;0.090279828;0;0;428;RE11;night;gering
0;0;685975;231100;0;7.171373;72.99846;72.99846;244.8435;0.18771472;0;0;428;RE11;night;gering
0;0;685950;230800;0;6.965786;57.38086;57.38086;240.7262;0.018675539;0;0;428;RE11;night;gering
0;0;685950;230825;0;8.32735;44.62688;44.62688;224.6088;6.58E-05;0;0;428;RE11;night;gering
0;0;685950;230850;0;8.640134;24.98259;24.98259;210.2359;0;0;0;428;RE11;night;gering
0;0;685950;230875;0;7.996486;9.538773;9.538773;197.9877;0;0;0;428;RE11;night;gering
0;0;685950;230900;0;4.996125;5.474785;5.474785;188.2794;0;0;0;428;RE11;night;gering
1;3;685950;230925;0;5.396813;17.3761;17.3761;181.5189;0;0;0;428;RE11;night;gering
1;1;685950;230950;0;8.275261;5.784383;5.784383;178.0425;0;0;0;428;RE11;night;gering
0;0;685950;230975;0;7.934535;11.01822;11.01822;178.0425;0;0;0;428;RE11;night;gering
1;2;685950;231000;0;8.155049;22.12211;22.12211;181.5189;0;0;0;428;RE11;night;gering
1;1;685950;231025;0;8.520285;4.332758;4.332758;188.2794;0;0;0;428;RE11;night;gering
0;0;685950;231050;0;7.8887;20.09369;20.09369;197.9877;6.97E-04;0;0;428;RE11;night;gering
0;0;685950;231075;0;7.239598;45.04008;45.04008;210.2359;0.03261815;0;0;428;RE11;night;gering
0;0;685950;231100;0;7.922676;70.02563;70.02563;224.6088;0.112447777;0;0;428;RE11;night;gering
1;1;685925;230825;0;15.12478;51.57969;51.57969;205.4261;0.002664591;0;0;428;RE11;night;gering
1;1;685925;230850;0;17.57199;43.44382;43.44382;189.6045;0;0;0;428;RE11;night;gering
0;0;685925;230875;0;19.22649;28.38909;28.38909;175.9258;0;0;0;428;RE11;night;gering
0;0;685925;230900;0;15.3635;11.22682;11.22682;164.9239;0;0;0;428;RE11;night;gering
0;0;685925;230925;0;17.63822;6.445233;6.445233;157.162;0;2.60E-11;0.452839757;428;RE11;night;gering
0;0;685925;230950;0;15.90194;9.769649;9.769649;153.1336;0;0.152129817;0.300709939;428;RE11;night;gering
1;1;685925;230975;0;9.845054;25.24748;25.24748;153.1336;0;0;0;428;RE11;night;gering
1;2;685925;231000;0;11.48867;17.20543;17.20543;157.162;0;0;0;428;RE11;night;gering
1;1;685925;231025;0;13.5787;4.689955;4.689955;164.9239;0;0;0;428;RE11;night;gering
1;1;685925;231050;0;10.80819;24.11862;24.11862;175.9258;0;0;0;428;RE11;night;gering
1;2;685925;231075;0;11.84023;47.78393;47.78393;189.6045;0.003860733;0;0;428;RE11;night;gering
0;0;685925;231100;0;12.18979;71.87348;71.87348;205.4261;0.051425203;0;0;428;RE11;night;gering
0;0;685900;230875;0;8.684125;45.53622;45.53622;154.76;0;0;0;428;RE11;night;gering
0;0;685900;230900;0;10.25343;32.27736;32.27736;142.129;0;0;0;428;RE11;night;gering
0;0;685900;230925;0;10.55027;30.01521;30.01521;133.0438;0;0;0.004056795;428;RE11;night;gering
0;0;685900;230950;0;8.146142;32.25189;32.25189;128.2601;0;0;0.004056795;428;RE11;night;gering
1;2;685900;230975;0;13.1456;29.50089;29.50089;128.2601;0;0;0;428;RE11;night;gering
0;0;685900;231000;0;12.83543;6.553744;6.553744;133.0438;0;0;0;428;RE11;night;gering
0;0;685900;231025;0;10.97696;14.20612;14.20612;142.129;0;0;0;428;RE11;night;gering
0;0;685900;231050;0;11.97325;33.92738;33.92738;154.76;0;0;0;428;RE11;night;gering
0;0;685900;231075;0;9.833229;56.13262;56.13262;170.1489;0;0;0;428;RE11;night;gering
