Datetime;Fuss_IN;Fuss_OUT;Velo_IN;Velo_OUT;Pferd_IN;Perd_OUT
2019080403;0.000;0.000;0.000;0.000;0.000;0.000
2019080404;0.000;0.000;0.000;0.000;0.000;0.000
2019080405;0.000;0.000;0.000;0.000;0.000;0.000
2019080406;0.000;0.000;0.000;0.000;0.000;0.000
2019080407;0.000;0.000;1.000;1.000;0.000;0.000
2019080408;3.000;0.000;2.000;1.000;0.000;0.000
2019080409;5.000;1.000;3.000;2.000;0.000;0.000
2019080410;10.000;0.000;2.000;6.000;0.000;0.000
2019080411;1.000;5.000;4.000;2.000;0.000;0.000
2019080412;7.000;4.000;10.000;3.000;0.000;0.000
2019080413;6.000;9.000;3.000;5.000;0.000;0.000
2019080414;9.000;3.000;1.000;2.000;0.000;0.000
2019080415;1.000;4.000;4.000;4.000;2.000;0.000
2019080416;3.000;3.000;1.000;2.000;0.000;0.000
2019080417;0.000;4.000;2.000;3.000;0.000;0.000
2019080418;0.000;0.000;0.000;2.000;0.000;0.000
2019080419;3.000;0.000;1.000;0.000;0.000;0.000
2019080420;0.000;0.000;0.000;0.000;0.000;0.000
2019080421;0.000;0.000;0.000;0.000;0.000;0.000
2019080422;0.000;0.000;0.000;0.000;0.000;0.000
2019080423;0.000;0.000;0.000;0.000;0.000;0.000
2019080500;0.000;0.000;0.000;0.000;0.000;0.000
2019080501;;;;;;
2019080502;0.000;0.000;0.000;0.000;0.000;0.000
2019080503;0.000;0.000;0.000;0.000;0.000;0.000
2019080504;0.000;0.000;0.000;0.000;0.000;0.000
2019080505;0.000;0.000;0.000;0.000;0.000;0.000
2019080506;1.000;0.000;0.000;0.000;0.000;0.000
2019080507;0.000;0.000;0.000;0.000;0.000;0.000
2019080508;2.000;0.000;0.000;0.000;0.000;0.000
2019080509;2.000;0.000;0.000;0.000;0.000;0.000
2019080510;3.000;0.000;2.000;1.000;0.000;0.000
2019080511;0.000;1.000;2.000;1.000;0.000;0.000
2019080512;0.000;1.000;1.000;0.000;0.000;0.000
2019080513;1.000;0.000;2.000;2.000;0.000;0.000
2019080514;1.000;0.000;4.000;1.000;0.000;0.000
2019080515;1.000;1.000;0.000;2.000;0.000;0.000
2019080516;2.000;1.000;3.000;0.000;0.000;0.000
2019080517;0.000;0.000;0.000;1.000;0.000;0.000
2019080518;2.000;0.000;4.000;0.000;0.000;0.000
2019080519;1.000;0.000;0.000;2.000;0.000;0.000
2019080520;0.000;0.000;0.000;0.000;0.000;0.000
2019080521;0.000;0.000;0.000;1.000;0.000;0.000
2019080522;0.000;0.000;0.000;0.000;0.000;0.000
2019080523;0.000;0.000;0.000;0.000;0.000;0.000
2019080600;0.000;0.000;0.000;0.000;0.000;0.000
2019080601;0.000;0.000;0.000;0.000;0.000;0.000
2019080602;0.000;0.000;0.000;0.000;0.000;0.000
2019080603;0.000;0.000;0.000;0.000;0.000;0.000
2019080604;0.000;0.000;0.000;0.000;0.000;0.000
2019080605;0.000;0.000;0.000;0.000;0.000;0.000
2019080606;0.000;0.000;0.000;0.000;0.000;0.000
2019080607;1.000;0.000;0.000;0.000;0.000;0.000
2019080608;0.000;0.000;0.000;0.000;0.000;0.000
2019080609;2.000;0.000;0.000;0.000;0.000;0.000
2019080610;0.000;0.000;0.000;0.000;0.000;0.000
2019080611;0.000;0.000;0.000;0.000;0.000;0.000
2019080612;0.000;0.000;2.000;0.000;0.000;0.000
2019080613;0.000;0.000;0.000;2.000;0.000;0.000
2019080614;0.000;0.000;0.000;0.000;0.000;0.000
2019080615;0.000;0.000;0.000;0.000;0.000;0.000
2019080616;2.000;2.000;2.000;0.000;0.000;0.000
2019080617;0.000;1.000;0.000;0.000;0.000;0.000
2019080618;0.000;0.000;0.000;1.000;0.000;0.000
2019080619;0.000;0.000;2.000;0.000;0.000;0.000
2019080620;0.000;0.000;0.000;0.000;0.000;0.000
2019080621;0.000;0.000;0.000;0.000;0.000;0.000
2019080622;0.000;0.000;0.000;0.000;0.000;0.000
2019080623;0.000;0.000;0.000;0.000;0.000;0.000
2019080700;0.000;0.000;0.000;0.000;0.000;0.000
2019080701;0.000;0.000;0.000;0.000;0.000;0.000
2019080702;0.000;0.000;0.000;0.000;0.000;0.000
2019080703;0.000;0.000;0.000;0.000;0.000;0.000
2019080704;0.000;0.000;0.000;0.000;0.000;0.000
2019080705;0.000;0.000;0.000;0.000;0.000;0.000
2019080706;0.000;0.000;0.000;0.000;0.000;0.000
2019080707;0.000;0.000;1.000;0.000;0.000;0.000
2019080708;1.000;0.000;0.000;0.000;0.000;0.000
2019080709;0.000;0.000;0.000;0.000;0.000;0.000
2019080710;0.000;0.000;0.000;0.000;0.000;0.000
2019080711;0.000;0.000;0.000;0.000;0.000;0.000
2019080712;0.000;0.000;0.000;0.000;0.000;0.000
2019080713;0.000;0.000;0.000;0.000;0.000;0.000
2019080714;0.000;0.000;0.000;0.000;0.000;0.000
2019080715;0.000;0.000;1.000;0.000;0.000;0.000
2019080716;0.000;0.000;0.000;0.000;0.000;0.000
2019080717;0.000;0.000;0.000;0.000;0.000;0.000
2019080718;2.000;3.000;1.000;0.000;0.000;0.000
2019080719;0.000;1.000;1.000;1.000;0.000;0.000
2019080720;0.000;0.000;0.000;0.000;0.000;0.000
2019080721;0.000;0.000;0.000;0.000;0.000;0.000
2019080722;0.000;0.000;0.000;0.000;0.000;0.000
2019080723;0.000;0.000;0.000;0.000;0.000;0.000
2019080800;0.000;0.000;0.000;0.000;0.000;0.000
2019080801;0.000;0.000;0.000;0.000;0.000;0.000
2019080802;0.000;0.000;0.000;0.000;0.000;0.000
2019080803;0.000;0.000;0.000;0.000;0.000;0.000
2019080804;0.000;0.000;0.000;0.000;0.000;0.000
2019080805;0.000;0.000;0.000;0.000;0.000;0.000
2019080806;0.000;0.000;0.000;0.000;0.000;0.000
2019080807;1.000;0.000;0.000;0.000;0.000;0.000
2019080808;0.000;0.000;0.000;0.000;0.000;0.000
2019080809;2.000;0.000;0.000;1.000;0.000;0.000
2019080810;2.000;0.000;2.000;0.000;0.000;0.000
2019080811;9.000;8.000;2.000;0.000;0.000;0.000
2019080812;1.000;1.000;0.000;1.000;0.000;0.000
2019080813;4.000;3.000;2.000;0.000;0.000;0.000
2019080814;2.000;5.000;0.000;0.000;0.000;0.000
2019080815;1.000;2.000;2.000;1.000;0.000;0.000
2019080816;0.000;3.000;0.000;1.000;0.000;0.000
2019080817;2.000;2.000;8.000;6.000;0.000;0.000
2019080818;0.000;2.000;2.000;4.000;0.000;0.000
2019080819;0.000;1.000;6.000;2.000;0.000;0.000
2019080820;1.000;1.000;0.000;2.000;0.000;0.000
2019080821;0.000;1.000;0.000;3.000;0.000;0.000
2019080822;0.000;0.000;0.000;0.000;0.000;0.000
2019080823;0.000;0.000;0.000;0.000;0.000;0.000
2019080900;0.000;0.000;0.000;0.000;0.000;0.000
2019080901;0.000;0.000;0.000;0.000;0.000;0.000
2019080902;0.000;0.000;0.000;0.000;0.000;0.000
2019080903;0.000;0.000;0.000;0.000;0.000;0.000
2019080904;0.000;0.000;0.000;0.000;0.000;0.000
2019080905;0.000;0.000;0.000;0.000;0.000;0.000
2019080906;0.000;0.000;0.000;0.000;0.000;0.000
2019080907;2.000;0.000;0.000;0.000;0.000;0.000
2019080908;3.000;0.000;0.000;0.000;0.000;0.000
2019080909;3.000;1.000;1.000;1.000;0.000;0.000
2019080910;7.000;0.000;1.000;0.000;0.000;0.000
2019080911;2.000;0.000;2.000;0.000;0.000;0.000
2019080912;0.000;0.000;0.000;2.000;0.000;0.000
2019080913;4.000;0.000;10.000;1.000;0.000;0.000
2019080914;2.000;0.000;1.000;1.000;0.000;0.000
2019080915;0.000;4.000;5.000;1.000;0.000;0.000
2019080916;1.000;1.000;0.000;1.000;0.000;0.000
2019080917;0.000;1.000;1.000;0.000;0.000;0.000
2019080918;3.000;2.000;1.000;1.000;1.000;0.000
2019080919;0.000;0.000;2.000;1.000;0.000;0.000
2019080920;0.000;1.000;1.000;1.000;0.000;0.000
2019080921;0.000;0.000;0.000;0.000;0.000;0.000
2019080922;0.000;0.000;0.000;0.000;0.000;0.000
2019080923;0.000;0.000;0.000;0.000;0.000;0.000
2019081000;0.000;0.000;0.000;0.000;0.000;0.000
2019081001;0.000;0.000;0.000;0.000;0.000;0.000
2019081002;0.000;0.000;0.000;0.000;0.000;0.000
2019081003;0.000;0.000;0.000;0.000;0.000;0.000
2019081004;0.000;0.000;0.000;0.000;0.000;0.000
2019081005;0.000;0.000;0.000;0.000;0.000;0.000
2019081006;0.000;0.000;0.000;0.000;0.000;0.000
2019081007;0.000;0.000;0.000;0.000;0.000;0.000
2019081008;0.000;0.000;0.000;0.000;0.000;0.000
2019081009;2.000;0.000;0.000;0.000;0.000;0.000
2019081010;0.000;0.000;0.000;0.000;0.000;0.000
2019081011;1.000;2.000;0.000;0.000;0.000;0.000
2019081012;0.000;0.000;0.000;0.000;0.000;0.000
2019081013;0.000;0.000;2.000;0.000;0.000;0.000
2019081014;2.000;1.000;5.000;0.000;0.000;0.000
2019081015;4.000;2.000;3.000;2.000;0.000;0.000
2019081016;0.000;6.000;2.000;3.000;0.000;0.000
2019081017;0.000;4.000;0.000;2.000;0.000;0.000
2019081018;0.000;0.000;0.000;0.000;0.000;0.000
2019081019;0.000;0.000;0.000;2.000;0.000;0.000
2019081020;0.000;0.000;0.000;0.000;0.000;0.000
2019081021;0.000;0.000;0.000;0.000;0.000;0.000
2019081022;0.000;0.000;0.000;0.000;0.000;0.000
2019081023;0.000;0.000;0.000;0.000;0.000;0.000
2019081100;0.000;0.000;0.000;0.000;0.000;0.000
2019081101;0.000;0.000;0.000;0.000;0.000;0.000
2019081102;0.000;0.000;0.000;0.000;0.000;0.000
2019081103;0.000;0.000;0.000;0.000;0.000;0.000
2019081104;0.000;0.000;0.000;0.000;0.000;0.000
2019081105;0.000;0.000;0.000;0.000;0.000;0.000
2019081106;0.000;0.000;0.000;0.000;0.000;0.000
2019081107;1.000;0.000;0.000;0.000;0.000;0.000
2019081108;3.000;0.000;1.000;1.000;0.000;0.000
2019081109;4.000;3.000;3.000;5.000;0.000;0.000
2019081110;14.000;3.000;10.000;2.000;0.000;0.000
2019081111;7.000;1.000;24.000;8.000;0.000;0.000
2019081112;18.000;5.000;2.000;9.000;0.000;0.000
2019081113;5.000;1.000;6.000;3.000;0.000;0.000
2019081114;2.000;7.000;5.000;17.000;0.000;0.000
2019081115;3.000;7.000;5.000;4.000;1.000;0.000
2019081116;0.000;0.000;2.000;3.000;0.000;0.000
2019081117;1.000;3.000;3.000;0.000;0.000;0.000
2019081118;1.000;1.000;1.000;0.000;0.000;0.000
2019081119;0.000;2.000;0.000;0.000;0.000;0.000
2019081120;0.000;0.000;0.000;0.000;0.000;0.000
2019081121;0.000;0.000;0.000;0.000;0.000;0.000
2019081122;0.000;0.000;0.000;0.000;0.000;0.000
2019081123;0.000;0.000;0.000;0.000;0.000;0.000
2019081200;0.000;0.000;0.000;0.000;0.000;0.000
2019081201;0.000;0.000;0.000;0.000;0.000;0.000
2019081202;0.000;0.000;0.000;0.000;0.000;0.000
2019081203;0.000;0.000;0.000;0.000;0.000;0.000
2019081204;0.000;0.000;0.000;0.000;0.000;0.000
2019081205;0.000;0.000;0.000;0.000;0.000;0.000
2019081206;0.000;0.000;0.000;0.000;0.000;0.000
2019081207;0.000;0.000;1.000;0.000;0.000;0.000
2019081208;0.000;0.000;0.000;0.000;0.000;0.000
2019081209;0.000;0.000;0.000;0.000;0.000;0.000
2019081210;0.000;0.000;0.000;0.000;0.000;0.000
2019081211;0.000;0.000;0.000;0.000;0.000;0.000
2019081212;0.000;0.000;0.000;0.000;0.000;0.000
2019081213;0.000;0.000;0.000;0.000;0.000;0.000
2019081214;0.000;1.000;1.000;0.000;0.000;0.000
2019081215;1.000;0.000;0.000;1.000;0.000;0.000
2019081216;0.000;0.000;0.000;0.000;0.000;0.000
2019081217;1.000;0.000;0.000;0.000;0.000;0.000
2019081218;0.000;1.000;0.000;0.000;0.000;0.000
2019081219;0.000;0.000;0.000;0.000;0.000;0.000
2019081220;0.000;0.000;0.000;0.000;0.000;0.000
2019081221;0.000;0.000;0.000;0.000;0.000;0.000
2019081222;0.000;0.000;0.000;0.000;0.000;0.000
2019081223;0.000;0.000;0.000;0.000;0.000;0.000
2019081300;0.000;0.000;0.000;0.000;0.000;0.000
2019081301;0.000;0.000;0.000;0.000;0.000;0.000
2019081302;0.000;0.000;0.000;0.000;0.000;0.000
2019081303;0.000;0.000;0.000;0.000;0.000;0.000
2019081304;0.000;0.000;0.000;0.000;0.000;0.000
2019081305;0.000;0.000;0.000;0.000;0.000;0.000
2019081306;0.000;0.000;0.000;0.000;0.000;0.000
2019081307;0.000;0.000;0.000;0.000;0.000;0.000
2019081308;1.000;1.000;0.000;0.000;0.000;0.000
2019081309;0.000;0.000;1.000;0.000;0.000;0.000
2019081310;0.000;0.000;0.000;0.000;0.000;0.000
2019081311;2.000;0.000;0.000;0.000;0.000;0.000
2019081312;0.000;0.000;0.000;0.000;0.000;0.000
2019081313;0.000;0.000;1.000;0.000;0.000;0.000
2019081314;1.000;0.000;1.000;0.000;0.000;0.000
2019081315;0.000;0.000;4.000;2.000;0.000;0.000
2019081316;0.000;0.000;0.000;2.000;0.000;0.000
2019081317;0.000;0.000;2.000;1.000;0.000;0.000
2019081318;1.000;0.000;9.000;2.000;0.000;0.000
2019081319;0.000;1.000;0.000;3.000;0.000;0.000
2019081320;0.000;1.000;0.000;0.000;0.000;0.000
2019081321;0.000;0.000;0.000;0.000;0.000;0.000
2019081322;0.000;0.000;0.000;0.000;0.000;0.000
2019081323;0.000;0.000;0.000;0.000;0.000;0.000
2019081400;0.000;0.000;0.000;0.000;0.000;0.000
2019081401;0.000;0.000;0.000;0.000;0.000;0.000
2019081402;0.000;0.000;0.000;0.000;0.000;0.000
2019081403;0.000;0.000;0.000;0.000;0.000;0.000
2019081404;0.000;0.000;0.000;0.000;0.000;0.000
2019081405;0.000;0.000;0.000;0.000;0.000;0.000
2019081406;2.000;0.000;0.000;0.000;0.000;0.000
2019081407;0.000;0.000;0.000;0.000;0.000;0.000
2019081408;0.000;0.000;0.000;0.000;0.000;0.000
2019081409;1.000;0.000;0.000;0.000;0.000;0.000
2019081410;2.000;2.000;1.000;0.000;0.000;0.000
2019081411;3.000;2.000;0.000;2.000;0.000;0.000
2019081412;0.000;1.000;2.000;0.000;0.000;0.000
2019081413;0.000;2.000;1.000;2.000;0.000;0.000
2019081414;0.000;0.000;2.000;2.000;0.000;1.000
2019081415;0.000;0.000;1.000;3.000;0.000;0.000
2019081416;0.000;3.000;0.000;0.000;0.000;0.000
2019081417;0.000;6.000;2.000;0.000;0.000;0.000
2019081418;0.000;0.000;6.000;2.000;0.000;0.000
2019081419;1.000;1.000;3.000;1.000;0.000;0.000
2019081420;0.000;2.000;1.000;2.000;0.000;0.000
2019081421;0.000;0.000;0.000;0.000;0.000;0.000
2019081422;0.000;0.000;0.000;0.000;0.000;0.000
2019081423;0.000;0.000;0.000;0.000;0.000;0.000
2019081500;0.000;0.000;0.000;0.000;0.000;0.000
2019081501;0.000;0.000;0.000;0.000;0.000;0.000
2019081502;0.000;0.000;0.000;0.000;0.000;0.000
2019081503;0.000;0.000;0.000;0.000;0.000;0.000
2019081504;0.000;0.000;0.000;0.000;0.000;0.000
2019081505;0.000;0.000;0.000;0.000;0.000;0.000
2019081506;0.000;0.000;0.000;0.000;0.000;0.000
2019081507;0.000;0.000;0.000;0.000;0.000;0.000
2019081508;0.000;0.000;1.000;0.000;0.000;0.000
2019081509;1.000;0.000;2.000;0.000;0.000;0.000
2019081510;0.000;0.000;2.000;1.000;0.000;0.000
2019081511;0.000;1.000;1.000;0.000;0.000;0.000
2019081512;0.000;0.000;0.000;0.000;0.000;0.000
2019081513;0.000;2.000;2.000;0.000;0.000;0.000
2019081514;3.000;0.000;0.000;0.000;0.000;0.000
2019081515;0.000;0.000;0.000;2.000;0.000;0.000
2019081516;1.000;1.000;1.000;2.000;0.000;0.000
2019081517;1.000;1.000;1.000;2.000;0.000;0.000
2019081518;1.000;3.000;0.000;0.000;0.000;0.000
2019081519;0.000;0.000;0.000;2.000;0.000;0.000
2019081520;0.000;0.000;0.000;0.000;0.000;0.000
2019081521;0.000;0.000;0.000;0.000;0.000;0.000
2019081522;0.000;0.000;0.000;0.000;0.000;0.000
2019081523;0.000;0.000;0.000;0.000;0.000;0.000
2019081600;0.000;0.000;0.000;0.000;0.000;0.000
2019081601;0.000;0.000;0.000;0.000;0.000;0.000
2019081602;0.000;0.000;0.000;0.000;0.000;0.000
2019081603;0.000;0.000;0.000;0.000;0.000;0.000
2019081604;0.000;0.000;0.000;0.000;0.000;0.000
2019081605;0.000;0.000;0.000;0.000;0.000;0.000
2019081606;0.000;0.000;0.000;0.000;0.000;0.000
2019081607;1.000;0.000;0.000;0.000;0.000;0.000
2019081608;0.000;0.000;1.000;0.000;0.000;0.000
2019081609;1.000;1.000;0.000;0.000;0.000;0.000
2019081610;0.000;1.000;0.000;0.000;0.000;0.000
2019081611;3.000;1.000;0.000;0.000;0.000;0.000
2019081612;0.000;2.000;0.000;2.000;0.000;0.000
2019081613;1.000;2.000;1.000;0.000;0.000;0.000
2019081614;4.000;0.000;4.000;2.000;0.000;0.000
2019081615;0.000;1.000;1.000;5.000;0.000;0.000
2019081616;1.000;1.000;2.000;2.000;0.000;0.000
2019081617;0.000;0.000;0.000;0.000;0.000;0.000
2019081618;0.000;1.000;2.000;0.000;0.000;0.000
2019081619;0.000;0.000;0.000;0.000;0.000;0.000
2019081620;0.000;0.000;0.000;0.000;0.000;0.000
2019081621;0.000;0.000;0.000;0.000;0.000;0.000
2019081622;0.000;0.000;0.000;0.000;0.000;0.000
2019081623;0.000;0.000;0.000;0.000;0.000;0.000
2019081700;0.000;0.000;0.000;0.000;0.000;0.000
2019081701;0.000;0.000;0.000;0.000;0.000;0.000
2019081702;0.000;0.000;0.000;0.000;0.000;0.000
2019081703;0.000;0.000;0.000;0.000;0.000;0.000
2019081704;0.000;0.000;0.000;0.000;0.000;0.000
2019081705;0.000;0.000;0.000;0.000;0.000;0.000
2019081706;0.000;0.000;0.000;0.000;0.000;0.000
2019081707;0.000;0.000;0.000;0.000;0.000;0.000
2019081708;2.000;0.000;0.000;1.000;0.000;0.000
2019081709;1.000;1.000;2.000;0.000;0.000;0.000
2019081710;4.000;1.000;3.000;13.000;0.000;0.000
2019081711;2.000;0.000;0.000;1.000;0.000;0.000
2019081712;4.000;0.000;5.000;1.000;0.000;0.000
2019081713;1.000;0.000;1.000;2.000;0.000;0.000
2019081714;1.000;0.000;2.000;0.000;0.000;0.000
2019081715;3.000;3.000;9.000;5.000;0.000;0.000
2019081716;1.000;4.000;0.000;2.000;0.000;0.000
2019081717;2.000;1.000;2.000;2.000;0.000;0.000
2019081718;0.000;0.000;0.000;0.000;0.000;0.000
2019081719;0.000;0.000;0.000;0.000;0.000;0.000
2019081720;0.000;0.000;0.000;0.000;0.000;0.000
2019081721;0.000;0.000;0.000;0.000;0.000;0.000
2019081722;0.000;0.000;0.000;0.000;0.000;0.000
2019081723;0.000;0.000;0.000;0.000;0.000;0.000
2019081800;0.000;0.000;0.000;0.000;0.000;0.000
2019081801;0.000;0.000;0.000;0.000;0.000;0.000
2019081802;0.000;0.000;0.000;0.000;0.000;0.000
2019081803;2.000;0.000;0.000;0.000;0.000;0.000
2019081804;0.000;0.000;1.000;0.000;0.000;0.000
2019081805;0.000;0.000;0.000;0.000;0.000;0.000
2019081806;0.000;0.000;0.000;0.000;0.000;0.000
2019081807;18.000;5.000;1.000;1.000;0.000;0.000
2019081808;4.000;0.000;5.000;0.000;0.000;0.000
2019081809;5.000;2.000;5.000;1.000;0.000;0.000
2019081810;13.000;4.000;8.000;6.000;0.000;0.000
2019081811;6.000;4.000;12.000;8.000;0.000;0.000
2019081812;10.000;4.000;6.000;5.000;0.000;0.000
2019081813;4.000;11.000;1.000;9.000;0.000;0.000
2019081814;8.000;6.000;7.000;2.000;0.000;0.000
2019081815;1.000;3.000;10.000;10.000;0.000;0.000
2019081816;4.000;2.000;5.000;2.000;0.000;0.000
2019081817;1.000;6.000;2.000;2.000;0.000;0.000
2019081818;0.000;2.000;0.000;3.000;0.000;0.000
2019081819;0.000;1.000;0.000;0.000;0.000;0.000
2019081820;1.000;1.000;1.000;0.000;0.000;0.000
2019081821;1.000;0.000;0.000;0.000;0.000;0.000
2019081822;0.000;0.000;0.000;0.000;0.000;0.000
2019081823;0.000;0.000;0.000;0.000;0.000;0.000
2019081900;0.000;0.000;0.000;0.000;0.000;0.000
2019081901;0.000;0.000;0.000;0.000;0.000;0.000
2019081902;0.000;0.000;0.000;0.000;0.000;0.000
2019081903;0.000;0.000;0.000;0.000;0.000;0.000
2019081904;0.000;0.000;0.000;0.000;0.000;0.000
2019081905;0.000;0.000;0.000;0.000;0.000;0.000
2019081906;0.000;0.000;0.000;0.000;0.000;0.000
2019081907;0.000;0.000;0.000;0.000;0.000;0.000
2019081908;1.000;0.000;0.000;0.000;0.000;0.000
2019081909;0.000;0.000;0.000;0.000;0.000;0.000
2019081910;0.000;0.000;4.000;0.000;0.000;0.000
2019081911;1.000;1.000;0.000;0.000;0.000;0.000
2019081912;0.000;0.000;0.000;0.000;0.000;0.000
2019081913;0.000;1.000;0.000;1.000;0.000;0.000
2019081914;2.000;1.000;0.000;0.000;0.000;0.000
2019081915;1.000;1.000;1.000;0.000;0.000;0.000
2019081916;0.000;0.000;1.000;0.000;0.000;0.000
2019081917;0.000;1.000;0.000;1.000;0.000;0.000
2019081918;0.000;0.000;1.000;0.000;0.000;0.000
2019081919;0.000;0.000;0.000;1.000;0.000;0.000
2019081920;0.000;0.000;0.000;0.000;0.000;0.000
2019081921;0.000;0.000;0.000;0.000;0.000;0.000
2019081922;0.000;0.000;0.000;0.000;0.000;0.000
2019081923;0.000;0.000;0.000;0.000;0.000;0.000
2019082000;0.000;0.000;0.000;0.000;0.000;0.000
2019082001;0.000;0.000;0.000;0.000;0.000;0.000
2019082002;0.000;0.000;0.000;0.000;0.000;0.000
2019082003;0.000;0.000;0.000;0.000;0.000;0.000
2019082004;0.000;0.000;0.000;0.000;0.000;0.000
2019082005;0.000;0.000;0.000;0.000;0.000;0.000
2019082006;0.000;0.000;0.000;0.000;0.000;0.000
2019082007;0.000;0.000;0.000;0.000;0.000;0.000
2019082008;2.000;0.000;0.000;0.000;0.000;0.000
2019082009;0.000;1.000;1.000;0.000;0.000;0.000
2019082010;0.000;0.000;0.000;0.000;0.000;0.000
2019082011;0.000;0.000;0.000;0.000;0.000;0.000
2019082012;0.000;0.000;0.000;0.000;0.000;0.000
2019082013;0.000;0.000;0.000;0.000;0.000;0.000
2019082014;0.000;0.000;0.000;0.000;0.000;0.000
2019082015;0.000;0.000;0.000;0.000;0.000;0.000
2019082016;0.000;0.000;0.000;0.000;0.000;0.000
2019082017;0.000;0.000;0.000;0.000;0.000;0.000
2019082018;0.000;0.000;0.000;0.000;0.000;0.000
2019082019;0.000;0.000;0.000;0.000;0.000;0.000
2019082020;0.000;0.000;0.000;0.000;0.000;0.000
2019082021;0.000;0.000;0.000;0.000;0.000;0.000
2019082022;0.000;0.000;0.000;0.000;0.000;0.000
2019082023;0.000;0.000;0.000;0.000;0.000;0.000
2019082100;0.000;0.000;0.000;0.000;0.000;0.000
2019082101;0.000;0.000;0.000;0.000;0.000;0.000
2019082102;0.000;0.000;0.000;0.000;0.000;0.000
2019082103;0.000;0.000;0.000;0.000;0.000;0.000
2019082104;0.000;0.000;0.000;0.000;0.000;0.000
2019082105;0.000;0.000;0.000;0.000;0.000;0.000
2019082106;0.000;0.000;0.000;0.000;0.000;0.000
2019082107;1.000;0.000;0.000;0.000;0.000;0.000
2019082108;0.000;1.000;0.000;0.000;0.000;0.000
2019082109;1.000;0.000;1.000;0.000;0.000;0.000
2019082110;1.000;0.000;0.000;0.000;0.000;0.000
2019082111;5.000;2.000;2.000;4.000;0.000;0.000
2019082112;2.000;3.000;1.000;1.000;0.000;0.000
2019082113;2.000;1.000;0.000;1.000;0.000;0.000
2019082114;0.000;2.000;2.000;0.000;0.000;0.000
2019082115;0.000;0.000;0.000;0.000;0.000;0.000
2019082116;0.000;0.000;0.000;2.000;0.000;0.000
2019082117;0.000;1.000;0.000;1.000;0.000;0.000
2019082118;0.000;0.000;0.000;1.000;0.000;0.000
2019082119;0.000;0.000;0.000;1.000;0.000;0.000
2019082120;1.000;1.000;0.000;0.000;0.000;0.000
2019082121;0.000;0.000;0.000;0.000;0.000;0.000
2019082122;0.000;0.000;0.000;0.000;0.000;0.000
2019082123;0.000;0.000;0.000;0.000;0.000;0.000
2019082200;0.000;0.000;0.000;0.000;0.000;0.000
2019082201;0.000;0.000;0.000;0.000;0.000;0.000
2019082202;0.000;0.000;0.000;0.000;0.000;0.000
2019082203;0.000;0.000;0.000;0.000;0.000;0.000
2019082204;0.000;0.000;0.000;0.000;0.000;0.000
2019082205;0.000;0.000;0.000;0.000;0.000;0.000
2019082206;0.000;0.000;0.000;0.000;0.000;0.000
2019082207;2.000;0.000;0.000;0.000;0.000;0.000
2019082208;0.000;0.000;1.000;0.000;0.000;0.000
2019082209;2.000;0.000;1.000;1.000;0.000;0.000
2019082210;2.000;0.000;1.000;2.000;0.000;0.000
2019082211;1.000;3.000;0.000;2.000;0.000;0.000
2019082212;0.000;0.000;0.000;0.000;0.000;0.000
2019082213;2.000;1.000;2.000;0.000;0.000;0.000
2019082214;0.000;0.000;5.000;0.000;0.000;0.000
2019082215;1.000;0.000;1.000;0.000;0.000;0.000
2019082216;1.000;0.000;1.000;1.000;0.000;0.000
2019082217;0.000;0.000;1.000;1.000;0.000;0.000
2019082218;0.000;0.000;2.000;1.000;0.000;0.000
2019082219;0.000;0.000;2.000;5.000;0.000;0.000
2019082220;0.000;0.000;0.000;0.000;0.000;0.000
2019082221;0.000;0.000;0.000;0.000;0.000;0.000
2019082222;0.000;0.000;0.000;0.000;0.000;0.000
2019082223;0.000;0.000;0.000;0.000;0.000;0.000
2019082300;0.000;0.000;0.000;0.000;0.000;0.000
2019082301;0.000;0.000;0.000;0.000;0.000;0.000
2019082302;0.000;0.000;0.000;0.000;0.000;0.000
2019082303;0.000;0.000;0.000;0.000;0.000;0.000
2019082304;0.000;0.000;0.000;0.000;0.000;0.000
