Datetime;Fuss_IN;Fuss_OUT;Velo_IN;Velo_OUT
2023022505;0;0;0.000;0.000
2023022506;0;0;0.000;0.000
2023022507;0;0;0.000;0.000
2023022508;2.6319;1.0162;0.000;0.000
2023022509;1.7546;3.0486;3.001;0.857
2023022510;6.1411;3.0486;1.000;0.000
2023022511;5.2638;8.1296;4.001;0.000
2023022512;2.6319;1.0162;0.000;0.857
2023022513;4.3865;3.0486;1.000;0.000
2023022514;6.1411;4.0648;9.003;1.714
2023022515;5.2638;3.0486;3.001;3.428
2023022516;7.0184;8.1296;6.002;6.855
2023022517;1.7546;3.0486;1.000;0.857
2023022518;0.8773;0;1.000;0.000
2023022519;0;1.0162;0.000;0.000
2023022520;0;0;0.000;0.000
2023022521;0.8773;1.0162;0.000;0.000
2023022522;0;0;0.000;0.000
2023022523;0;0;0.000;0.000
2023022600;0;0;0.000;0.000
2023022601;0.8773;0;0.000;0.000
2023022602;0;0;0.000;0.000
2023022603;0;0;0.000;0.000
2023022604;0;0;0.000;0.000
2023022605;0;0;0.000;0.000
2023022606;0;0;0.000;0.000
2023022607;0.8773;0;0.000;0.000
2023022608;6.1411;4.0648;0.000;0.000
2023022609;2.6319;5.081;0.000;0.857
2023022610;8.773;9.1458;2.001;1.714
2023022611;12.2822;17.2754;7.002;2.571
2023022612;12.2822;7.1134;3.001;0.857
2023022613;4.3865;10.162;4.001;2.571
2023022614;4.3865;9.1458;8.002;0.000
2023022615;7.8957;7.1134;1.000;0.000
2023022616;2.6319;4.0648;1.000;0.857
2023022617;0.8773;2.0324;0.000;0.000
2023022618;0;1.0162;0.000;0.000
2023022619;0;0;0.000;0.000
2023022620;0;0;0.000;0.857
2023022621;0;0;0.000;0.000
2023022622;0;0;0.000;0.000
2023022623;0;0;0.000;0.000
2023022700;0;0;0.000;0.000
2023022701;0;0;0.000;0.000
2023022702;0;0;0.000;0.000
2023022703;0;0;0.000;0.000
2023022704;0;0;0.000;0.000
2023022705;0;0;1.000;0.000
2023022706;0;0;0.000;0.857
2023022707;0;0;1.000;1.714
2023022708;5.2638;2.0324;1.000;0.000
2023022709;1.7546;1.0162;0.000;0.000
2023022710;6.1411;2.0324;0.000;0.000
2023022711;2.6319;1.0162;1.000;0.000
2023022712;2.6319;3.0486;2.001;0.000
2023022713;7.0184;1.0162;1.000;2.571
2023022714;0;2.0324;1.000;0.857
2023022715;0;0;0.000;0.000
2023022716;0;1.0162;1.000;0.000
2023022717;3.5092;2.0324;0.000;0.857
2023022718;0.8773;1.0162;1.000;0.857
2023022719;0;0;0.000;0.000
2023022720;0;0;1.000;0.000
2023022721;0;0;0.000;0.000
2023022722;0;0;0.000;0.000
2023022723;0;0;0.000;0.000
2023022800;0;0;0.000;0.000
2023022801;0;0;0.000;0.000
2023022802;0;0;0.000;0.000
2023022803;0;0;0.000;0.000
2023022804;0;0;0.000;0.000
2023022805;0;0;0.000;0.000
2023022806;0;0;0.000;0.857
2023022807;0.8773;1.0162;1.000;2.571
2023022808;0.8773;3.0486;0.000;0.000
2023022809;10.5276;1.0162;1.000;0.000
2023022810;7.0184;6.0972;1.000;1.714
2023022811;4.3865;3.0486;0.000;0.000
2023022812;0.8773;1.0162;0.000;0.000
2023022813;6.1411;4.0648;0.000;0.000
2023022814;4.3865;7.1134;1.000;0.000
2023022815;3.5092;1.0162;0.000;0.000
2023022816;0.8773;2.0324;2.001;0.857
2023022817;0.8773;1.0162;1.000;1.714
2023022818;0.8773;0;2.001;0.000
2023022819;1.7546;0;0.000;0.857
2023022820;0;0;1.000;0.000
2023022821;0;0;0.000;0.000
2023022822;0;0;0.000;0.000
2023022823;0;0;0.000;0.000
2023030100;0;0;0.000;0.000
2023030101;0;0;0.000;0.000
2023030102;0;0;0.000;0.000
2023030103;0;0;0.000;0.000
2023030104;0;0;0.000;0.000
2023030105;0;0;1.000;0.000
2023030106;0;0;0.000;0.857
2023030107;2.6319;2.0324;1.000;0.000
2023030108;1.7546;2.0324;1.000;0.857
2023030109;1.7546;1.0162;1.000;3.428
2023030110;5.2638;2.0324;0.000;0.857
2023030111;4.3865;1.0162;1.000;0.857
2023030112;1.7546;1.0162;0.000;0.000
2023030113;0.8773;2.0324;1.000;0.857
2023030114;4.3865;3.0486;0.000;0.857
2023030115;0;3.0486;0.000;0.000
2023030116;0;1.0162;1.000;0.000
2023030117;0.8773;3.0486;2.001;1.714
2023030118;0;0;0.000;0.000
2023030119;0;0;1.000;0.000
2023030120;0;0;0.000;0.857
2023030121;0;0;0.000;0.000
2023030122;0;0;0.000;0.000
2023030123;0;0;0.000;0.000
2023030200;0;0;0.000;0.000
2023030201;0;0;0.000;0.000
2023030202;0;0;0.000;0.000
2023030203;0;0;0.000;0.000
2023030204;0;0;0.000;0.000
2023030205;0;0;0.000;0.000
2023030206;0;0;2.001;0.857
2023030207;0;0;0.000;0.000
2023030208;0;1.0162;0.000;0.000
2023030209;1.7546;0;0.000;0.857
2023030210;7.0184;5.081;0.000;0.000
2023030211;0.8773;0;1.000;1.714
2023030212;1.7546;0;2.001;0.000
2023030213;1.7546;1.0162;0.000;0.000
2023030214;3.5092;1.0162;1.000;3.428
2023030215;0.8773;0;1.000;0.000
2023030216;0.8773;0;4.001;0.857
2023030217;4.3865;4.0648;1.000;3.428
2023030218;0;0;1.000;1.714
2023030219;0;0;0.000;0.000
2023030220;0;0;0.000;0.000
2023030221;0;0;0.000;0.000
2023030222;0;0;0.000;0.000
2023030223;0;0;0.000;0.000
2023030300;0;0;0.000;0.000
2023030301;0;0;0.000;0.000
2023030302;0;0;0.000;0.000
2023030303;0;0;0.000;0.000
2023030304;0;0;0.000;0.000
2023030305;0.8773;1.0162;1.000;0.000
2023030306;0;0;0.000;0.000
2023030307;0.8773;0;1.000;0.857
2023030308;0;0;0.000;0.000
2023030309;0;0;1.000;0.000
2023030310;1.7546;1.0162;1.000;0.857
2023030311;3.5092;1.0162;1.000;0.857
2023030312;2.6319;3.0486;3.001;0.000
2023030313;6.1411;2.0324;2.001;0.857
2023030314;7.0184;7.1134;3.001;2.571
2023030315;4.3865;2.0324;3.001;0.000
2023030316;2.6319;1.0162;0.000;0.857
2023030317;2.6319;1.0162;3.001;1.714
2023030318;0;1.0162;0.000;0.000
2023030319;0;0;0.000;0.000
2023030320;0;0;0.000;0.000
2023030321;0;0;0.000;0.000
2023030322;0;0;0.000;0.000
2023030323;0;0;0.000;0.000
2023030400;0;0;0.000;0.000
2023030401;0;0;0.000;0.000
2023030402;0;0;0.000;0.000
2023030403;0;0;0.000;0.000
2023030404;0;0;0.000;0.000
2023030405;0;0;0.000;0.000
2023030406;0;0;0.000;0.000
2023030407;0.8773;1.0162;1.000;0.000
2023030408;4.3865;2.0324;2.001;0.000
2023030409;7.0184;2.0324;2.001;0.857
2023030410;3.5092;2.0324;10.003;4.285
2023030411;19.3006;6.0972;5.002;2.571
2023030412;21.0552;4.0648;11.003;5.141
2023030413;4.3865;7.1134;14.004;5.998
2023030414;11.4049;6.0972;19.006;14.567
2023030415;11.4049;9.1458;15.005;6.855
2023030416;9.6503;15.243;6.002;7.712
2023030417;4.3865;0;6.002;0.857
2023030418;0;1.0162;1.000;0.857
2023030419;0.8773;1.0162;1.000;0.000
2023030420;0;0;1.000;0.000
2023030421;0;0;0.000;0.000
2023030422;0;0;0.000;0.000
2023030423;0;0;0.000;0.000
2023030500;0;0;0.000;0.000
2023030501;0;0;0.000;0.000
2023030502;0;0;0.000;0.000
2023030503;0;0;0.000;0.000
2023030504;0;0;0.000;0.000
2023030505;0;0;0.000;0.000
2023030506;0;0;0.000;0.000
2023030507;0.8773;1.0162;0.000;0.000
2023030508;3.5092;2.0324;0.000;0.000
2023030509;5.2638;3.0486;3.001;0.857
2023030510;17.546;3.0486;6.002;0.000
2023030511;10.5276;12.1944;9.003;1.714
2023030512;7.0184;9.1458;11.003;4.285
2023030513;14.0368;12.1944;10.003;3.428
2023030514;8.773;5.081;10.003;9.426
2023030515;12.2822;12.1944;11.003;4.285
2023030516;14.9141;7.1134;11.003;6.855
2023030517;1.7546;4.0648;1.000;2.571
2023030518;0.8773;2.0324;0.000;0.857
2023030519;0;0;0.000;0.000
2023030520;0;0;0.000;0.000
2023030521;0;0;0.000;0.000
2023030522;0;0;0.000;0.000
2023030523;0;0;0.000;0.000
2023030600;0;0;0.000;0.000
2023030601;0;0;0.000;0.000
2023030602;0;0;0.000;0.000
2023030603;0;0;0.000;0.000
2023030604;0;0;0.000;0.000
2023030605;0;0;1.000;0.000
2023030606;0;0;1.000;0.857
2023030607;0;0;1.000;0.857
2023030608;3.5092;1.0162;1.000;0.000
2023030609;0;2.0324;0.000;0.000
2023030610;3.5092;0;0.000;1.714
2023030611;4.3865;2.0324;2.001;0.000
2023030612;1.7546;2.0324;1.000;0.000
2023030613;3.5092;2.0324;1.000;0.857
2023030614;1.7546;1.0162;4.001;1.714
2023030615;5.2638;5.081;3.001;0.857
2023030616;3.5092;5.081;0.000;0.000
2023030617;1.7546;0;3.001;3.428
2023030618;0;0;0.000;1.714
2023030619;0;0;0.000;0.000
2023030620;0;0;0.000;0.000
2023030621;0;0;0.000;0.000
2023030622;0;0;0.000;0.000
2023030623;0;0;0.000;0.000
2023030700;0;0;0.000;0.000
2023030701;0;0;0.000;0.000
2023030702;0;0;0.000;0.000
2023030703;0;0;0.000;0.000
2023030704;0;0;0.000;0.000
2023030705;0;0;0.000;0.000
2023030706;0;0;0.000;1.714
2023030707;1.7546;1.0162;1.000;0.000
2023030708;0.8773;2.0324;0.000;1.714
2023030709;1.7546;0;1.000;0.000
2023030710;1.7546;1.0162;4.001;2.571
2023030711;10.5276;4.0648;2.001;2.571
2023030712;2.6319;15.243;1.000;3.428
2023030713;8.773;5.081;6.002;0.857
2023030714;5.2638;4.0648;8.002;1.714
2023030715;2.6319;6.0972;3.001;0.857
2023030716;2.6319;0;1.000;0.857
2023030717;2.6319;1.0162;2.001;0.000
2023030718;2.6319;3.0486;0.000;2.571
2023030719;0;0;2.001;0.857
2023030720;0;0;0.000;0.000
2023030721;0;3.0486;0.000;0.000
2023030722;0;0;1.000;0.000
2023030723;0;0;0.000;0.000
2023030800;0;0;0.000;0.000
2023030801;0;0;0.000;0.000
2023030802;0;0;0.000;0.000
2023030803;0;0;0.000;0.000
2023030804;0;0;0.000;0.000
2023030805;0;0;0.000;0.000
2023030806;0;0;0.000;0.857
2023030807;0.8773;1.0162;0.000;1.714
2023030808;1.7546;0;0.000;0.000
2023030809;1.7546;0;1.000;0.857
2023030810;1.7546;1.0162;1.000;0.000
2023030811;2.6319;1.0162;0.000;0.857
2023030812;2.6319;2.0324;1.000;0.000
2023030813;0;0;2.001;1.714
2023030814;3.5092;5.081;5.002;0.857
2023030815;1.7546;3.0486;2.001;0.857
2023030816;0.8773;1.0162;2.001;0.000
2023030817;0;0;2.001;1.714
2023030818;0;0;0.000;0.857
2023030819;0;0;0.000;0.000
2023030820;0;0;0.000;0.000
2023030821;0.8773;1.0162;0.000;0.000
2023030822;0;0;0.000;0.000
2023030823;0;0;0.000;0.000
2023030900;0;0;0.000;0.000
2023030901;0;0;0.000;0.000
2023030902;0;0;0.000;0.000
2023030903;0;0;0.000;0.000
2023030904;0;0;0.000;0.000
2023030905;0;0;0.000;0.000
2023030906;0;0;0.000;0.000
2023030907;0;0;1.000;0.000
2023030908;0.8773;0;0.000;0.000
2023030909;2.6319;2.0324;0.000;0.000
2023030910;7.0184;3.0486;1.000;0.000
2023030911;6.1411;4.0648;4.001;0.857
2023030912;2.6319;3.0486;4.001;1.714
2023030913;2.6319;3.0486;2.001;1.714
2023030914;2.6319;2.0324;10.003;5.998
2023030915;1.7546;4.0648;5.002;1.714
2023030916;10.5276;1.0162;5.002;3.428
2023030917;0.8773;4.0648;1.000;1.714
2023030918;2.6319;1.0162;2.001;3.428
2023030919;0;0;0.000;0.857
2023030920;0;0;0.000;0.000
2023030921;0;0;0.000;0.000
2023030922;0;0;0.000;0.000
2023030923;0;0;0.000;0.000
2023031000;0;0;0.000;0.000
2023031001;0;0;0.000;0.000
2023031002;0;0;0.000;0.000
2023031003;0;0;0.000;0.000
2023031004;0;0;0.000;0.000
2023031005;0.8773;1.0162;0.000;0.000
2023031006;0;0;0.000;0.000
2023031007;1.7546;2.0324;0.000;0.000
2023031008;0;0;1.000;0.000
2023031009;0.8773;0;0.000;1.714
2023031010;1.7546;1.0162;0.000;0.000
2023031011;0.8773;1.0162;0.000;0.857
2023031012;1.7546;1.0162;0.000;0.000
2023031013;0.8773;1.0162;0.000;0.000
2023031014;0;3.0486;0.000;0.000
2023031015;1.7546;1.0162;0.000;0.000
2023031016;2.6319;3.0486;2.001;0.000
2023031017;2.6319;1.0162;0.000;0.000
2023031018;0;0;0.000;0.000
2023031019;0;0;0.000;0.000
2023031020;0;0;0.000;0.000
2023031021;0;0;0.000;0.000
2023031022;0;0;0.000;0.000
2023031023;0;0;0.000;0.000
2023031100;0;0;0.000;0.000
2023031101;0;0;0.000;0.000
2023031102;0;0;0.000;0.000
2023031103;0;0;0.000;0.000
2023031104;0;0;0.000;0.000
2023031105;0;0;0.000;0.000
2023031106;0;0;0.000;0.000
2023031107;0.8773;1.0162;0.000;0.000
2023031108;1.7546;1.0162;0.000;0.000
2023031109;0.8773;3.0486;0.000;0.000
2023031110;7.0184;6.0972;0.000;0.000
2023031111;5.2638;4.0648;1.000;0.000
2023031112;1.7546;3.0486;0.000;0.000
2023031113;5.2638;1.0162;0.000;0.000
2023031114;3.5092;3.0486;1.000;0.000
2023031115;8.773;8.1296;1.000;0.000
2023031116;0.8773;1.0162;0.000;0.000
2023031117;2.6319;1.0162;0.000;0.000
2023031118;0.8773;2.0324;0.000;0.000
2023031119;0;0;0.000;0.000
2023031120;0;1.0162;0.000;0.000
2023031121;0.8773;0;0.000;0.000
2023031122;0;0;0.000;0.000
2023031123;0;0;0.000;0.000
2023031200;0;0;0.000;0.000
2023031201;0;0;0.000;0.000
2023031202;0;0;0.000;0.000
2023031203;0;0;0.000;0.000
2023031204;0;0;0.000;0.000
2023031205;0;0;0.000;0.000
2023031206;0;0;0.000;0.000
2023031207;0.8773;0;0.000;0.000
2023031208;1.7546;3.0486;1.000;0.857
2023031209;0.8773;0;3.001;0.000
2023031210;6.1411;8.1296;3.001;0.000
2023031211;1.7546;5.081;0.000;0.857
2023031212;5.2638;2.0324;1.000;0.000
2023031213;7.8957;2.0324;5.002;0.000
2023031214;15.7914;12.1944;4.001;3.428
2023031215;14.0368;11.1782;6.002;3.428
2023031216;7.8957;11.1782;2.001;5.141
2023031217;6.1411;5.081;5.002;1.714
2023031218;0;2.0324;0.000;0.000
2023031219;0;0;0.000;0.000
2023031220;0;0;0.000;0.000
2023031221;0;0;0.000;0.000
2023031222;0;0;0.000;0.000
2023031223;0;0;0.000;0.000
2023031300;0;0;0.000;0.000
2023031301;0;0;0.000;0.000
2023031302;0;0;0.000;0.000
2023031303;0;0;0.000;0.000
2023031304;0;0;0.000;0.000
2023031305;0;0;0.000;0.000
2023031306;0;0;0.000;1.714
2023031307;0;0;2.001;0.000
2023031308;3.5092;2.0324;3.001;1.714
2023031309;3.5092;1.0162;1.000;0.857
2023031310;7.8957;0;2.001;0.857
2023031311;5.2638;5.081;4.001;0.857
2023031312;9.6503;5.081;4.001;0.000
2023031313;2.6319;9.1458;8.002;2.571
2023031314;5.2638;8.1296;14.004;11.140
2023031315;7.8957;6.0972;9.003;12.854
2023031316;4.3865;3.0486;5.002;10.283
2023031317;6.1411;2.0324;9.003;3.428
2023031318;1.7546;2.0324;3.001;5.141
2023031319;0;0;0.000;1.714
2023031320;0;0;0.000;0.000
2023031321;0;0;0.000;0.000
2023031322;0;0;0.000;0.000
2023031323;0;0;0.000;0.000
2023031400;0;0;0.000;0.000
2023031401;0;0;0.000;0.000
2023031402;0;0;0.000;0.000
2023031403;0;0;0.000;0.000
2023031404;0;0;0.000;0.000
2023031405;0;0;0.000;0.000
2023031406;0;0;0.000;0.857
2023031407;1.7546;1.0162;0.000;0.000
2023031408;0;0;1.000;0.000
2023031409;1.7546;3.0486;1.000;0.857
2023031410;3.5092;0;0.000;0.857
2023031411;1.7546;17.2754;0.000;0.000
2023031412;0.8773;1.0162;0.000;0.000
2023031413;0;0;1.000;0.000
2023031414;0;2.0324;0.000;0.000
2023031415;0;0;0.000;0.000
2023031416;0.8773;1.0162;2.001;0.000
2023031417;0;1.0162;1.000;0.000
2023031418;0;1.0162;3.001;0.857
2023031419;0;0;0.000;0.000
2023031420;0;0;0.000;0.000
2023031421;0;0;0.000;0.000
2023031422;0;0;0.000;0.000
2023031423;0;0;0.000;0.000
2023031500;0;0;0.000;0.000
2023031501;0;0;0.000;0.000
2023031502;0;0;0.000;0.000
2023031503;0;0;0.000;0.000
2023031504;0;0;0.000;0.000
2023031505;0;0;0.000;0.000
2023031506;0;0;0.000;1.714
2023031507;0;1.0162;0.000;1.714
2023031508;0;0;0.000;0.000
2023031509;2.6319;1.0162;1.000;0.857
2023031510;11.4049;3.0486;0.000;0.000
2023031511;8.773;4.0648;1.000;0.857
2023031512;4.3865;4.0648;5.002;0.857
2023031513;0.8773;3.0486;2.001;2.571
2023031514;6.1411;5.081;5.002;1.714
2023031515;2.6319;5.081;1.000;3.428
2023031516;5.2638;5.081;6.002;2.571
2023031517;3.5092;3.0486;3.001;3.428
2023031518;2.6319;2.0324;1.000;0.857
2023031519;0;0;5.002;2.571
2023031520;0;0;0.000;0.000
2023031521;0;0;0.000;0.000
2023031522;0;0;0.000;0.000
2023031523;0;0;0.000;0.000
2023031600;0;0;0.000;0.000
2023031601;0;0;0.000;0.000
2023031602;0;0;0.000;0.000
2023031603;0;0;0.000;0.000
2023031604;0;0;0.000;0.000
2023031605;0;0;1.000;0.000
2023031606;0;0;0.000;0.000
2023031607;0.8773;0;1.000;2.571
2023031608;2.6319;1.0162;0.000;0.000
2023031609;3.5092;0;1.000;0.000
2023031610;5.2638;2.0324;2.001;0.857
2023031611;1.7546;3.0486;1.000;0.857
2023031612;2.6319;0;1.000;0.857
2023031613;6.1411;12.1944;4.001;3.428
2023031614;9.6503;5.081;3.001;4.285
2023031615;5.2638;4.0648;7.002;5.998
2023031616;8.773;3.0486;0.000;3.428
2023031617;2.6319;6.0972;5.002;0.857
2023031618;2.6319;1.0162;3.001;2.571
2023031619;0;0;0.000;0.000
2023031620;0;0;0.000;0.857
2023031621;0;0;0.000;0.000
2023031622;0;0;0.000;0.000
2023031623;0;0;0.000;0.000
2023031700;0;0;0.000;0.000
2023031701;0;0;0.000;0.000
2023031702;0;0;0.000;0.000
2023031703;0;0;0.000;0.000
2023031704;0;0;0.000;0.000
2023031705;0.8773;1.0162;1.000;0.000
2023031706;0;0;1.000;0.000
2023031707;0.8773;0;0.000;1.714
2023031708;1.7546;3.0486;1.000;1.714
2023031709;3.5092;1.0162;6.002;0.000
2023031710;6.1411;8.1296;2.001;0.857
2023031711;2.6319;4.0648;6.002;2.571
2023031712;3.5092;2.0324;4.001;5.998
2023031713;6.1411;7.1134;6.002;2.571
2023031714;5.2638;18.2916;16.005;11.140
2023031715;4.3865;4.0648;9.003;8.569
2023031716;0.8773;0;5.002;4.285
2023031717;2.6319;4.0648;5.002;5.141
2023031718;1.7546;0;4.001;3.428
2023031719;0;2.0324;3.001;0.000
2023031720;0;0;0.000;0.000
2023031721;0;0;0.000;0.000
2023031722;0;0;0.000;0.000
2023031723;0;0;0.000;0.000
2023031800;0;0;0.000;0.000
2023031801;0;0;0.000;0.000
2023031802;0;0;0.000;0.000
2023031803;0;0;0.000;0.000
2023031804;0;0;0.000;0.000
2023031805;0;0;0.000;0.000
2023031806;0.8773;0;0.000;0.000
2023031807;1.7546;0;1.000;1.714
2023031808;2.6319;1.0162;0.000;0.000
2023031809;6.1411;5.081;5.002;0.857
2023031810;7.0184;3.0486;22.007;4.285
2023031811;7.0184;10.162;23.007;5.141
2023031812;7.8957;8.1296;35.011;19.709
2023031813;22.8098;22.3564;43.013;24.850
2023031814;14.0368;22.3564;47.014;29.135
2023031815;17.546;4.0648;39.012;35.990
2023031816;7.0184;3.0486;25.008;24.850
2023031817;8.773;8.1296;5.002;26.564
2023031818;0.8773;1.0162;5.002;7.712
2023031819;0.8773;0;0.000;1.714
2023031820;0;0;0.000;0.000
2023031821;0;0;0.000;0.000
2023031822;0;1.0162;0.000;0.000
2023031823;0;0;0.000;0.000
2023031900;0;0;0.000;0.000
2023031901;0;0;0.000;0.000
2023031902;0;0;0.000;0.000
2023031903;0;0;0.000;0.000
2023031904;0;0;0.000;0.000
2023031905;0;0;0.000;0.000
2023031906;0.8773;0;0.000;0.000
2023031907;1.7546;2.0324;0.000;0.000
2023031908;3.5092;4.0648;0.000;0.000
2023031909;10.5276;3.0486;4.001;2.571
2023031910;8.773;13.2106;15.005;4.285
2023031911;25.4417;13.2106;28.008;11.997
2023031912;15.7914;6.0972;29.009;22.279
2023031913;8.773;10.162;18.005;12.854
2023031914;8.773;9.1458;9.003;3.428
2023031915;1.7546;5.081;2.001;11.997
2023031916;1.7546;1.0162;0.000;1.714
2023031917;0.8773;1.0162;2.001;0.000
2023031918;1.7546;1.0162;1.000;1.714
2023031919;0;0;1.000;0.000
2023031920;0;0;0.000;0.000
2023031921;0.8773;1.0162;0.000;0.000
2023031922;0;0;0.000;0.000
2023031923;0;0;0.000;0.000
2023032000;0;0;0.000;0.000
2023032001;0;0;0.000;0.000
2023032002;0;0;0.000;0.000
2023032003;0;0;0.000;0.000
2023032004;0;0;0.000;0.000
2023032005;0;0;0.000;0.000
2023032006;0;1.0162;0.000;0.857
2023032007;0.8773;0;1.000;1.714
2023032008;2.6319;0;0.000;0.857
2023032009;0.8773;1.0162;2.001;0.000
2023032010;7.8957;2.0324;0.000;0.857
2023032011;1.7546;2.0324;1.000;0.000
2023032012;4.3865;1.0162;3.001;1.714
2023032013;0.8773;3.0486;4.001;1.714
2023032014;2.6319;1.0162;1.000;0.857
2023032015;2.6319;1.0162;4.001;1.714
2023032016;2.6319;3.0486;3.001;2.571
2023032017;2.6319;2.0324;5.002;2.571
2023032018;3.5092;3.0486;5.002;5.141
2023032019;0;0;0.000;0.000
2023032020;0;0;0.000;0.000
2023032021;0;0;0.000;0.000
2023032022;0;1.0162;0.000;0.000
2023032023;0;0;0.000;0.000
2023032100;0;0;0.000;0.000
2023032101;0;0;0.000;0.000
2023032102;0;0;0.000;0.000
2023032103;0;0;0.000;0.000
2023032104;0;0;0.000;0.000
2023032105;0;0;0.000;0.000
2023032106;0;0;3.001;0.857
2023032107;0;0;1.000;0.857
2023032108;0;1.0162;1.000;0.000
2023032109;8.773;2.0324;3.001;1.714
2023032110;1.7546;3.0486;3.001;0.857
2023032111;7.0184;2.0324;3.001;0.857
2023032112;1.7546;7.1134;6.002;1.714
2023032113;0;0;11.003;5.141
2023032114;9.6503;7.1134;6.002;2.571
2023032115;5.2638;2.0324;8.002;5.998
2023032116;6.1411;5.081;6.002;0.857
2023032117;3.5092;4.0648;2.001;7.712
2023032118;4.3865;3.0486;6.002;4.285
2023032119;0;2.0324;0.000;0.857
2023032120;0;0;0.000;0.000
2023032121;0;0;0.000;0.000
2023032122;0;0;1.000;0.000
2023032123;0;0;0.000;0.000
2023032200;0;0;0.000;0.000
2023032201;0;0;0.000;0.000
2023032202;0;0;0.000;0.000
2023032203;0;0;0.000;0.000
2023032204;0;0;0.000;0.000
2023032205;0;0;0.000;0.000
2023032206;0;0;0.000;0.857
2023032207;0.8773;0;1.000;5.141
2023032208;0.8773;1.0162;1.000;2.571
2023032209;21.9325;0;3.001;0.000
2023032210;0;1.0162;5.002;3.428
2023032211;1.7546;2.0324;10.003;5.998
2023032212;5.2638;3.0486;18.005;6.855
2023032213;3.5092;7.1134;8.002;7.712
2023032214;6.1411;5.081;19.006;6.855
2023032215;8.773;9.1458;5.002;16.281
2023032216;1.7546;4.0648;20.006;7.712
2023032217;6.1411;2.0324;10.003;11.140
2023032218;3.5092;3.0486;9.003;3.428
2023032219;1.7546;3.0486;3.001;0.857
2023032220;0;0;0.000;0.000
2023032221;0;0;0.000;0.000
2023032222;0;0;0.000;0.000
2023032223;0;0;0.000;0.000
2023032300;0;0;0.000;0.000
2023032301;0;0;0.000;0.000
2023032302;0;0;0.000;0.000
2023032303;0;0;0.000;0.000
2023032304;0;0;0.000;0.000
2023032305;0.8773;1.0162;1.000;0.000
2023032306;0;0;0.000;0.000
2023032307;1.7546;0;4.001;1.714
2023032308;0.8773;2.0324;0.000;1.714
2023032309;0.8773;0;3.001;1.714
2023032310;0;1.0162;3.001;1.714
2023032311;0.8773;3.0486;3.001;2.571
2023032312;2.6319;2.0324;6.002;3.428
2023032313;3.5092;2.0324;2.001;0.857
2023032314;2.6319;3.0486;6.002;1.714
2023032315;1.7546;3.0486;3.001;4.285
2023032316;0;3.0486;1.000;2.571
2023032317;0.8773;1.0162;3.001;2.571
2023032318;4.3865;3.0486;2.001;2.571
2023032319;0.8773;0;0.000;0.000
2023032320;0;0;0.000;0.000
2023032321;0;0;0.000;0.000
2023032322;0;0;0.000;0.000
2023032323;0;0;0.000;0.000
2023032400;0;0;0.000;0.000
2023032401;0;0;0.000;0.000
2023032402;0;0;0.000;0.000
2023032403;0;0;0.000;0.000
2023032404;0;0;0.000;0.000
2023032405;0;0;0.000;0.000
2023032406;0;0;0.000;0.000
2023032407;1.7546;0;0.000;0.000
2023032408;0;2.0324;0.000;0.000
2023032409;0;0;0.000;0.000
2023032410;0.8773;1.0162;0.000;0.000
2023032411;1.7546;3.0486;0.000;0.857
2023032412;0.8773;3.0486;1.000;0.000
2023032413;0;0;2.001;0.857
2023032414;0;2.0324;0.000;0.857
2023032415;0;0;0.000;0.000
2023032416;1.7546;0;2.001;0.000
2023032417;0.8773;2.0324;2.001;0.857
2023032418;0;0;0.000;0.000
2023032419;0;0;1.000;0.000
2023032420;0;0;0.000;0.000
2023032421;0;0;0.000;0.000
2023032422;0;0;0.000;0.000
2023032423;0;0;0.000;0.000
2023032500;0;0;0.000;0.000
2023032501;0;0;0.000;0.000
2023032502;0;0;0.000;0.000
2023032503;0;0;0.000;0.000
2023032504;0;0;0.000;0.000
2023032505;0;0;0.000;0.000
2023032506;0;0;0.000;0.000
